com,meanUVAJAN01APR30
23071,672.8268203
23079,688.2418983
23080,738.8554576
24004,675.3144814
24005,706.2218847
23027,680.7631729
23028,693.4628746
26069,644.2518508
26070,649.655878
69073,762.8684339
69074,739.8278237
69075,733.053478
64115,796.0731254
78005,764.3006237
77025,759.275878
77018,763.8375051
77021,756.9997017
77026,778.8605614
77008,775.7499312
78025,747.7169492
78016,820.6140203
65063,786.2961356
68026,766.1468746
69021,790.9553898
56025,752.1266441
56028,741.2375593
56029,760.8010576
56030,746.6197424
56032,761.8693424
56043,769.5940881
56044,743.7085017
26004,696.8335729
26077,656.1896949
26078,696.1789831
26079,660.8596881
26019,651.9156773
26020,652.8830644
26072,650.7435661
27032,657.6465966
17025,698.4173288
19045,677.3801492
28006,654.8380475
24093,707.5101966
25007,691.9248814
27008,644.2146915
27010,646.8130983
25061,680.9055864
25062,718.6358441
25063,702.0673627
26005,648.7834576
26006,648.5469559
27024,653.3914576
27025,625.4624136
56026,761.7606102
30090,643.0158915
30099,655.6515254
30100,635.5569356
30103,683.9621695
30023,643.6533269
36044,673.6553085
36045,686.8067797
36040,695.7381966
36023,683.9493892
36022,667.7571905
37013,746.8214644
36007,693.4764203
37016,698.1808271
35036,679.1969898
28007,657.3185695
28057,673.9741831
28058,647.5010034
36046,713.1390102
36002,675.9206237
36047,726.5664
35029,692.6131525
35030,678.5570441
36005,674.5828881
35037,677.6037153
35038,686.6493559
28059,667.414739
28101,661.053722
28102,665.5781898
36003,677.1226576
36004,682.2810305
36016,711.6718576
28103,666.0216
14064,665.6199864
14066,700.6505492
14073,841.2682798
14074,747.4509763
14075,668.8828068
14076,690.7783973
22127,710.1534508
22128,699.7265085
14022,692.1249193
14023,694.4121763
14024,680.6176475
14025,702.104339
14036,791.8090169
14038,684.3861153
14039,659.7002441
14077,714.5239729
14037,871.7084542
18099,649.0961085
18100,669.6728542
18181,649.1341831
18182,664.1746169
18183,685.8226983
14040,652.0311458
14041,735.1146305
18186,627.5601763
18187,666.5016814
22147,696.9812949
20035,682.5911186
20036,652.1179119
51021,734.0299932
51031,715.3611254
34035,673.7263322
17172,672.663539
18040,636.3704136
18041,640.7226305
18024,661.4753247
17161,696.5121356
17162,651.5006644
17182,685.9268542
50036,698.1498305
18042,696.1518915
18043,639.2113627
51014,726.4453424
35016,704.3641383
35017,670.9025898
18026,652.6289898
18027,655.3161763
20015,682.7397559
18188,639.0004881
20047,673.765139
22196,738.5025356
22199,673.336678
23046,716.9611119
23047,724.8344949
23048,674.4193627
23025,674.3471186
22222,730.3069831
24038,673.5019119
24039,679.215539
23057,665.8416
23038,700.6963119
23039,694.6765017
22161,697.4758983
23058,694.2210712
23059,669.7522983
23060,679.9928949
22173,716.6308881
22170,711.2111186
22182,717.3438102
22188,693.0153153
23093,719.2411932
23094,675.2848271
23095,672.6126508
22200,695.3061966
23018,725.7946576
23019,671.0783186
24075,696.0142373
24076,721.5351864
24077,684.5813695
22224,701.6847864
23020,673.8394576
23051,674.7339173
22154,711.2473627
22155,707.1425085
23021,676.2586576
22213,754.4230169
23040,685.1263729
63080,758.3042441
63081,771.807722
61036,745.2658983
61037,757.5934576
61038,795.3207864
66047,788.1378712
66048,746.9426441
69070,779.1476949
16080,695.7857898
16081,661.9950915
15151,635.8122915
16024,676.1319864
15210,659.6391051
15211,661.0661695
15213,657.0599186
15219,669.7176407
16064,682.0464814
16066,662.3585085
15154,650.7669966
15155,646.4026983
15157,650.3445153
30138,639.5481763
31001,641.0169763
26030,684.9403932
26061,677.2322441
26062,655.2722441
30029,668.1502373
30030,638.0002983
30067,672.8608678
30046,643.1198644
30123,637.1697356
30097,635.7919729
30098,645.3779797
30015,628.3333831
26063,638.7350644
24116,671.7715322
30068,653.0714237
31010,639.550739
31011,638.9803525
30124,672.9429966
30085,659.0777492
30016,636.7737112
30018,625.759322
30019,665.6058305
34012,710.1502373
34007,676.4349356
33019,702.54
33007,670.5489356
32001,660.4822373
33041,674.1494237
33042,649.9996475
36001,671.6346102
33023,668.8224
33024,664.6861831
33028,715.8622576
33015,694.578478
33046,673.2302644
34018,675.1906169
33045,677.242739
34003,690.989638
33034,682.1320271
34019,680.1510508
33047,708.8907661
34011,699.7312678
34024,692.6620271
23029,685.8102508
24046,676.0375322
24047,656.1545492
24048,678.5555797
24055,673.181939
24056,663.4172746
24006,679.8592678
24078,700.0359864
24079,666.7392814
23090,728.4603661
23092,685.6671574
24068,689.2350102
24010,675.4781288
24013,669.9009356
24021,674.61984
24022,683.6751458
24023,695.0182576
24024,708.7684881
24080,682.3357017
22159,708.3341085
29029,666.6616678
29031,657.1173966
28064,650.4462915
28065,652.9464
27036,641.4448271
28038,674.6009492
28039,658.1197831
28040,684.7741831
28001,672.1693017
28002,673.9954169
28003,674.0876746
29002,663.4544339
29005,667.5381153
28032,667.4897898
28033,645.5661559
28085,649.1782983
28086,686.581261
28055,672.8539119
28056,675.8127458
17029,672.3040271
28075,663.7496949
28076,669.0164339
29041,665.4030102
29042,669.5449017
28099,661.0293763
28100,660.3647186
28019,665.3532203
28020,663.3667525
28021,661.9792271
28077,648.1581559
29040,651.9397424
28041,678.2853966
28042,671.5923254
28043,666.3724475
29039,657.1124908
28004,667.3238237
28066,645.5939797
28067,654.8677017
28068,666.792
29006,672.2784
27037,647.1733424
28087,667.2659797
28088,665.7614237
29026,674.532122
63027,778.2090102
62022,771.2591186
62023,796.6405831
58092,788.5098305
59017,746.0325153
58061,788.3516746
61097,772.8595322
61098,760.5096407
61099,760.7871458
61100,765.1276475
62071,759.0974034
62072,798.7078129
62006,761.1232271
58062,776.7264814
58063,766.7286102
61101,774.0964068
61102,758.0033085
60032,766.3965559
60034,819.8884068
60035,799.7000949
72018,742.9212
54042,758.7281898
54058,779.1273763
60009,773.9292814
60011,768.9475525
38012,689.7487729
39006,702.3221695
38025,663.1280542
40013,708.5217356
40007,706.7413498
40008,697.3529492
39016,697.6210576
39001,705.2858847
39007,714.6980176
39008,695.0757356
39015,700.9618576
40014,732.1697085
40022,729.5304814
39013,688.8774508
34008,674.4164339
33020,705.1694993
34013,671.5011661
97091,664.8604475
33001,662.1388475
36008,709.9813831
36029,716.1818034
32003,666.756122
32004,682.5482847
33002,674.3695729
37005,714.2805153
33016,707.5707498
33043,688.4974373
33025,687.707878
33048,673.6080814
37014,724.0122305
34002,694.5196271
33035,675.784922
33036,681.2903593
34020,673.4026983
34022,706.1879593
34023,684.2407729
76100,813.7152
75057,753.7421288
75009,756.8046915
75010,730.0104407
75011,743.6188068
77016,767.5981017
74017,772.1001763
75051,763.9868746
66038,837.7219525
66039,812.3925966
73023,775.8447254
73024,784.5460475
73025,767.4582508
66022,806.5205695
56018,743.3848678
56023,760.442278
56034,774.666061
26007,671.7607322
27020,646.3540068
27027,643.9698305
26071,644.9357288
25065,679.1855186
25066,656.4781831
22203,692.9956068
27028,661.8715932
25054,718.6074712
27030,644.0296271
56031,757.0102942
22180,698.2252475
27016,637.142522
26017,647.9925315
26018,682.9253695
27031,631.6473356
56041,762.1120678
56042,758.9893424
27017,647.2363119
27018,630.9217953
27006,662.2413559
27007,645.7697085
27009,642.1855729
25059,710.1819336
25060,693.9333153
26001,660.096
26002,648.4962508
26003,657.6987661
27023,642.9511647
56048,765.6063254
56049,761.7803797
26087,681.9066305
26088,652.1713627
26095,652.1245017
27001,645.1513627
25034,668.8299051
25035,676.5167593
56024,757.8067119
23054,674.1345356
22193,697.1608678
23015,663.9825356
23016,674.6880814
23017,685.4587932
65041,776.6071322
61063,798.4148339
58025,775.8932339
58026,795.7176407
41018,714.9841627
22097,699.7806915
21007,687.3141966
41025,724.4314169
22129,702.2357695
22130,701.2793288
22150,807.5323281
20068,673.5015458
21012,686.0980068
21019,701.5194915
41014,733.9614102
41005,738.6987661
41019,715.1924746
20070,682.8106576
22046,706.2550431
21002,697.2231051
41010,734.1957153
21004,682.6612271
20058,683.3478508
20059,665.2802929
20060,684.2448
41020,719.8716203
21003,715.3290305
21009,747.6748475
12080,670.6192271
12104,677.9507797
9009,719.5710508
9010,631.3808136
20041,665.7553831
20018,678.319078
20019,671.6282034
20020,666.7187797
20029,671.8372475
20032,660.0820881
14060,733.9259715
14071,828.4099729
14049,731.4353085
31006,647.2487593
30101,636.0079729
30102,682.2345356
31012,637.1560678
14033,766.1049925
14051,714.4150576
14007,691.1348339
14008,682.5446237
14009,827.7705763
22123,730.303322
14020,735.7637288
14021,664.2915254
18096,681.1353153
18097,669.1147932
18180,644.951398
20042,667.8818847
18085,646.6258373
18086,640.2540203
18087,643.4032271
17138,654.7430441
17131,752.8185763
17132,707.5962305
51026,712.8153763
51027,698.926524
17108,674.0426441
14067,748.746061
14003,645.6210712
14004,667.6354983
14005,652.5220881
14006,681.8307254
20048,657.0917695
22118,694.5150508
14055,651.0723254
14010,673.3239864
14011,726.9234712
14026,615.5260475
14027,630.6746034
14028,705.1565288
14029,683.0454508
15012,659.541722
15014,669.290461
15015,642.4506305
15016,668.916122
15019,641.6140881
14012,797.8991186
14013,700.0084068
18088,645.5053831
18101,676.1949559
18103,648.5418305
18104,636.5373559
18105,673.0003525
18078,637.6466441
18079,648.8398373
18080,641.3072949
22120,699.0221288
22061,688.3041356
18089,721.0200814
18091,645.3435661
18092,651.3994739
20026,670.4654644
20037,685.9954983
20038,682.7452475
14068,648.5672746
20016,663.4981831
20017,676.8067119
78107,766.2200949
75090,752.523059
76006,778.341539
79011,774.1571797
76026,787.2954712
76029,807.951661
76002,778.8498712
76023,790.3956203
75085,750.2994305
78109,760.571878
75065,752.341619
76032,770.8285831
76018,755.3098983
76024,795.3769831
58093,777.5399593
58094,797.3534769
58095,794.8198154
58013,772.3550807
58110,786.9052068
58058,773.2459525
58059,765.5310915
59033,789.0073627
56058,767.6486237
57004,775.5110237
57005,770.4075661
57055,785.1438915
58004,758.9088976
29018,668.7125695
29019,680.4058576
36011,700.9527051
36041,703.8685831
29021,661.0808136
29022,658.2449898
28008,658.925939
36024,744.0167593
36025,713.5209763
36033,703.0056814
40004,713.2525017
40005,719.9990237
40020,714.3787769
40044,723.6719024
38014,668.656922
39009,689.2743051
40045,712.7026169
40016,699.8689953
40018,699.4892746
37056,690.3762712
39010,700.0420881
39011,705.5899932
39003,698.3375186
33008,662.6938576
33010,675.7468475
40036,725.1822915
39005,710.1106169
39017,697.7894644
39018,698.5868339
40031,707.6189288
33049,697.0265085
40009,726.4033139
40028,708.7601898
40001,716.5570088
38017,681.4112542
34004,700.3638915
38022,661.8579254
40032,723.0382536
34017,654.3482034
40011,724.9487186
40012,709.3469288
38018,679.2260949
38019,686.7621153
33011,665.1650441
39012,697.7703539
33030,704.2587254
38023,695.6371525
38008,683.6379326
38010,685.5863797
40033,715.5343403
34005,688.914061
31024,637.8022373
40041,698.1749695
40043,723.7459525
40003,710.3041627
31025,636.7006373
33012,674.9250712
40015,703.3794712
38011,665.7434847
22162,718.6163797
23064,686.8594983
24074,668.7550373
22184,824.8834983
23075,689.6513898
22038,709.91424
20065,680.5418034
23005,721.332
30107,689.6206373
17126,656.1704746
17127,665.4637831
51037,715.2702712
51038,711.583078
35018,700.160461
17110,671.7543864
17194,724.9970441
34030,680.0276746
17202,806.4458847
17205,664.3047051
17174,681.9647186
18053,646.3840271
18044,633.7180068
51023,707.5047051
51024,718.074061
34031,675.007322
51007,720.7522169
51008,702.1483932
18045,642.1138169
18046,639.0048814
17135,697.0671458
17149,675.9416136
17150,657.9792
17147,667.7987797
35020,675.6344542
17113,679.7717695
51033,694.9906169
17163,664.8977898
51016,715.949939
18062,632.8470508
18063,648.5573898
17114,667.3208949
17115,702.3117722
17195,654.9720407
17164,704.3816136
17165,660.7434508
18029,665.3210034
51039,705.2709966
35008,685.7157966
35009,663.5790915
17196,676.0023864
18030,632.2312678
18031,651.4900475
18032,655.6053966
18054,650.7703647
18057,662.0623322
18047,660.1706847
35010,687.6745871
51025,723.6508881
34032,689.6023322
69010,768.045478
64036,773.8943186
64037,804.0252203
69064,749.581139
69065,747.8784
69066,798.901261
65076,802.1676203
65077,757.5061424
69011,766.7846237
65087,815.3050576
63051,764.5865492
63052,773.8053559
63053,766.3257153
65100,780.6699458
54035,764.7255214
54038,737.7386644
55017,749.8604746
73012,746.0644576
54037,742.4637559
54045,777.4513627
54039,738.0737433
54044,722.9656678
72043,764.3485831
72044,783.2897085
54057,733.5500949
55011,745.3596203
55018,756.6534915
55019,765.7178034
72046,753.487078
72047,752.7294915
55005,760.2819254
55031,753.5754915
55012,768.2887525
56006,744.7145492
54028,761.554739
79108,789.0754576
65074,762.7348068
58008,805.6148339
58010,788.8536
58030,804.607322
59010,773.7065085
54059,743.0414644
54055,746.6065627
55027,772.4917831
61042,764.1081763
61043,743.6118508
61044,806.8881356
61103,759.7818305
59012,779.0025356
59013,761.9824678
58031,784.0792678
55028,746.1284339
55029,767.7829831
55006,764.5010644
61104,756.6836949
62002,754.6710508
67001,731.5082359
58033,779.7955119
58034,778.4098169
58035,766.0180068
32006,683.1433831
34001,688.8218034
34006,702.7512407
33018,675.0673627
34015,672.5900746
34016,668.2446915
31023,639.493261
33039,653.655539
33040,672.5522441
33004,700.1475254
33013,660.5111593
33014,684.716339
34025,684.3343729
33027,671.4668746
33006,659.4282305
33033,685.1366237
37006,703.4461932
36027,682.2851797
36028,675.0708407
36043,716.2989559
35043,692.0474034
37011,703.3505492
37003,712.5027254
37008,711.4197966
35033,678.9955008
35034,659.6493559
35035,677.6103051
77022,785.2911864
78009,776.7565017
78001,788.2498983
78002,771.0592271
76051,773.1045641
78021,738.9931119
78022,755.6763661
77012,774.8201166
77019,779.8778847
76068,767.4456569
78006,794.6046915
78026,763.5056705
78027,794.9814102
78017,771.3696814
76084,753.3018305
77009,750.2177898
78010,779.5696271
76039,793.6881193
77023,747.3658576
77013,780.2962391
77003,779.871661
73018,768.6334373
73020,802.7585085
78015,741.2450034
75004,751.2274983
75016,754.9899254
75017,748.0404
75018,752.8862319
75031,750.2218169
77027,778.0221676
77031,763.5360203
75026,772.9852881
75046,760.8796475
75047,773.8950508
75048,749.8092203
73026,758.7593085
74001,758.5120209
76097,760.824781
76098,829.1818983
75052,754.1325559
75044,750.0294305
75045,755.4654915
75053,766.3672678
74012,754.5643322
75005,771.6589017
58029,767.8498576
57020,795.8047729
65075,768.0928271
78099,754.6805695
78045,757.5028475
67045,758.7955525
67047,719.4269288
67038,736.6452285
78042,751.4339797
39014,702.1496917
40050,713.6397153
63014,786.5599729
42038,735.138061
43021,738.9037831
27026,667.4725831
56035,752.4038354
56036,785.3368271
56038,767.2078373
56017,767.3821017
23041,693.7385492
22183,701.9600949
23031,715.4245831
23032,681.5048949
22205,664.8851332
23042,691.1904814
22226,699.5046508
22209,701.1458847
22163,702.9306305
23013,710.2753627
23014,661.5223322
23052,700.9152407
23053,675.5989424
25017,708.5202712
22152,711.511322
23043,653.9196203
23045,664.0079186
22160,708.6808678
23033,693.9325831
22181,686.9905627
23044,668.4526373
23034,701.4083797
22229,707.8710814
22210,704.0526102
18112,648.4797763
18155,668.6173831
16201,696.7962305
16202,689.8066169
18166,701.3164881
18167,648.4232136
19044,646.8098766
18133,655.4787254
18134,664.883878
18156,644.0029017
18157,647.6231593
18158,650.7307525
19033,674.7127322
16199,660.3325017
16016,662.6466305
15022,633.9314441
15024,643.7034305
15026,641.8289898
22091,672.4255729
14016,653.9623322
14017,688.7258847
14018,719.805722
18093,646.0681546
18106,642.5970712
18107,636.0189559
18108,645.9395797
18109,640.0949858
18081,649.3011254
18082,673.0215864
18083,656.5594576
18084,661.6669424
63021,754.2569898
61006,778.7393085
64119,770.9266983
64120,781.0435525
61030,774.7682034
61078,769.5461288
61079,808.9562441
61080,795.9022605
65017,791.6043661
65018,788.0717898
65019,763.6808136
30053,660.2783186
24114,717.9843661
24115,697.7541966
24119,680.5178847
27033,638.0682102
56021,760.442522
26080,648.2062373
22153,699.0194441
23022,672.8356068
23023,682.1688203
23037,673.0838237
23035,700.5502373
23036,681.0109017
22171,738.6438508
22228,690.6486508
22211,676.3274847
23024,708.2010305
58073,778.6664542
61067,770.7268068
61068,769.5904271
63024,758.4894915
57021,771.9653288
42030,727.5513356
42032,734.5685898
61027,765.0006102
22104,696.7008
22108,698.7387661
60031,763.8757261
60042,796.9213831
22085,673.2163525
22088,730.8063458
22131,744.5805559
63022,755.7521492
60066,761.6657898
60067,765.727078
60078,795.6832271
22048,705.2744136
22049,685.1629831
61015,764.7630102
63010,759.9544475
22078,685.1930034
22079,712.9735322
22089,701.3366237
22116,715.0522576
22058,688.4972542
22060,711.6687458
63011,751.1315797
63012,762.9833898
63013,776.5584407
60045,770.1681356
22112,748.1559051
22113,757.7602169
22117,678.8528542
22144,706.2030915
22087,709.1189695
60033,784.0504678
22050,696.7497356
22052,687.5665627
22142,726.1168271
22106,706.3274685
22080,690.7116203
54012,739.8111295
52013,728.4921437
52032,722.3750237
53024,717.0719186
52004,714.5862834
50030,716.0517153
53025,745.2366102
52002,727.5329898
50025,713.2025288
52033,746.7666712
53009,699.9730169
52019,721.9849058
52031,758.9460203
53010,714.7055593
49017,705.7886034
49018,698.6717695
52021,757.7965133
50009,681.2635119
50026,689.0992353
50011,710.9611932
68023,749.6361275
68024,742.3736949
73021,792.3527268
75012,772.0930983
75034,751.8011797
69080,794.1258305
65119,748.3374915
69057,767.4308455
65107,756.0688271
64041,786.9441966
70027,767.2916746
65120,826.0098712
65121,773.8833356
68036,740.0401627
68018,752.3880407
68019,737.2951322
68020,754.524061
70022,805.7466305
63083,782.5160136
68037,735.9061424
68038,757.3003932
69024,733.9841085
69047,750.981478
65040,762.9922983
70008,790.4443119
69028,769.0614102
69029,755.690278
69030,774.7656407
44002,743.6623729
53026,759.4139506
47005,676.3509153
47006,681.1819932
50023,686.181478
58027,779.324339
58088,767.8389966
58089,775.652522
57027,774.5130305
73004,792.6192488
58060,769.1071729
61064,784.9505898
63003,773.8306169
63004,788.2132881
58028,795.8516339
58078,793.7970712
58080,765.8247051
57028,794.4056786
57072,774.6829017
57073,797.0191322
57007,804.7477831
57058,786.5585085
63005,755.0681492
63025,759.2755119
62020,765.7419661
57017,796.9338305
57018,795.7447322
57019,773.7639864
58001,801.5079051
58002,786.1810576
60057,801.712922
57053,773.1928678
58020,761.7410237
62021,772.9926102
60029,799.6071051
57061,783.2778712
57062,782.5086915
58046,759.0027661
57057,792.1693831
58021,790.4197831
60030,755.143322
61065,776.4943729
61066,818.2790237
102037,766.0015322
103018,703.2220475
102027,781.488
109014,754.0069424
103011,649.2333966
103019,668.2698305
103047,685.0865898
103048,682.9439186
103004,690.3955525
94022,819.0693153
103041,678.2378034
103049,693.4603119
103072,692.028122
103005,698.7929492
110003,757.9560814
103068,670.7788475
71029,762.4378251
102017,770.8781288
70033,804.4012068
57064,773.1994576
57065,783.1951322
60016,824.0290169
57012,785.4331119
57013,768.3749695
57014,785.4788746
58023,791.8779661
64015,787.1342644
58032,751.4213492
60017,782.0499661
61053,750.6413695
61054,757.4241356
58024,756.4971661
70017,811.173722
58081,769.8554847
61055,753.6898983
61056,786.1579932
62073,743.652122
58075,770.5242793
58076,797.1205424
58077,788.9447593
57023,782.1550373
57024,764.9815729
61048,772.6861831
62043,786.6698034
59019,754.4684136
59020,751.4303186
59021,761.6813492
62068,791.2065356
62069,815.0895458
62003,776.4584949
59022,774.7480678
58122,770.0498847
59002,744.7767864
62004,765.1474169
62005,779.7786712
59003,785.3965017
58064,759.3469017
58065,764.4562169
60014,787.5843254
60015,771.1697898
58066,768.9021559
59023,760.8479186
57036,788.6145356
57037,781.5402305
61049,753.2294888
63045,754.5070373
63046,756.2138034
78124,762.2837695
76027,767.401139
76001,797.7538983
76003,796.2360407
78125,759.3403119
79012,783.3712271
76012,782.2374102
72031,776.0146576
72015,739.9900068
53028,757.8085424
43048,741.4079186
53017,718.1163824
50014,695.2640949
50015,714.8596881
53014,748.6905112
43057,736.8541627
50002,667.1749424
50003,680.3253153
54007,776.2158915
46015,680.5923254
50004,687.7455864
50005,696.5789492
53019,757.2861153
54001,733.4057724
53022,761.1583729
46034,700.0391593
46035,733.3434305
54036,740.6272678
50020,713.3917424
54002,715.2777763
52026,745.4813125
47002,700.3796339
47009,687.6041492
44006,765.4518915
46022,673.7061966
43054,740.2605559
44016,740.8131864
49012,708.8334102
46021,675.165478
48004,695.0090441
46027,730.3919186
49001,717.9166373
49002,710.1591864
43035,749.0155119
48026,724.8855051
43040,730.4600136
48006,673.2258712
48011,683.4681763
43051,741.4185356
43041,746.0650983
48028,691.0743051
49003,712.3392
49010,721.8441763
49013,717.8309695
53006,735.5396339
44017,718.2446644
46028,670.8791593
44007,762.6730271
44010,734.3568
48050,682.3564475
43042,730.0690169
47007,713.509139
47008,712.8885966
44011,758.0350373
43036,741.5128068
43038,745.3819525
48005,699.8265763
48008,690.2320271
73009,807.6978305
50021,718.0347051
55003,769.2455593
56002,777.5304407
56008,757.3827661
72035,745.0326915
72040,747.1527864
72029,761.4466169
71058,753.6236862
72016,764.9317831
71061,783.8308068
71062,767.5065763
53001,741.4887539
52011,743.3153085
72010,755.1960407
52010,723.4771119
109005,744.893939
16253,698.7761085
109010,728.863078
71014,763.0350102
94040,789.6220475
109029,734.3162847
110010,740.509261
20071,678.8604203
79129,799.3296
79157,805.3125005
79146,822.1803498
103056,715.0814237
79073,775.6909627
79065,772.8367241
102044,781.9073085
102045,760.485478
69095,753.3476847
79042,798.1185356
103024,693.8842576
79142,774.3153356
79087,772.2618712
79131,788.0163254
79137,783.5414644
79127,781.4363797
57001,766.3030169
58120,765.5801492
57050,795.8806292
57006,801.6565424
56057,763.1133559
78061,764.2951322
78065,779.6998129
78097,773.2690169
73028,771.7943593
79080,791.8527051
79088,786.4616746
78079,782.5478644
78083,769.6148827
73029,786.4117017
75008,763.207078
78053,777.5187254
78090,825.9063864
78054,769.0442034
62065,756.9580881
62066,757.044122
62067,765.8693695
42047,721.544339
42010,738.3443797
42011,720.9377085
43005,746.2133695
60069,810.8332475
61017,761.3299525
60046,788.7258305
60047,765.6778983
43006,752.4378305
61018,771.858061
61019,759.0540203
62062,781.9252719
62063,795.4979797
60076,749.1246102
60077,797.0282847
42020,733.5565017
42027,737.514061
42015,716.1941288
62064,773.2917153
61088,764.3086257
43015,740.6083525
43019,732.8972258
60038,751.0949695
60003,786.3353329
42016,721.2825763
60053,792.4556746
60070,800.3738685
60071,796.1591593
60048,763.7313356
60049,817.6171119
42012,718.0059661
42035,725.363878
60073,773.6772203
61021,771.858061
61022,773.2454034
60079,777.2858847
60080,815.0783797
61011,770.2287254
22047,701.3947119
22051,727.4506576
22098,712.7472814
63023,753.2769356
63035,766.4068068
22074,677.2645586
60026,789.9425085
54003,718.3771932
53020,746.5121085
50022,685.4060746
52035,746.4696407
53008,729.7766481
57044,778.0437153
58016,765.1435119
58017,781.657139
58097,763.5744
58015,769.7192949
57033,777.9512949
59024,744.6888174
59026,754.2584542
59027,752.9770983
58053,787.8757424
58005,777.2636746
58006,787.8911186
58012,770.8143051
54051,753.6704949
56007,768.4860814
59009,751.5994576
59001,759.0193139
59005,752.9775864
58117,766.0411932
58067,771.929939
58068,792.2140475
58069,774.1623051
58104,763.0833356
58047,769.9431661
58048,841.1490305
58049,768.6119593
59011,749.12354
58099,762.6081356
58100,782.5182102
59032,746.0308416
58009,764.2485153
58014,799.4203932
59018,756.0190373
57049,805.3583186
59008,776.6624136
58079,762.4026305
58054,762.0289627
58055,791.8713763
58056,788.5076339
57054,779.0109559
58043,778.2150508
58044,786.6897559
58045,773.607661
64044,783.4781288
70028,777.5909695
65026,792.0954305
65062,764.8128
68001,747.6264
69060,772.9430034
65042,770.8673898
70023,802.5807295
68002,770.9523254
69031,694.9784136
69032,769.2741153
65043,788.7104542
65044,806.5480271
65046,756.9990915
69033,747.9428339
65028,758.1321763
65047,765.4523797
65048,769.9448136
68025,747.4412746
63059,756.3116746
69088,822.2307254
71005,770.4059294
65029,797.4884746
55025,753.7671458
96010,663.8097356
71034,804.4865085
69048,813.4618576
64057,769.3301538
70084,811.2425492
65064,756.3735702
68003,755.3926373
70024,812.8211797
71004,734.56234
68004,770.1051661
68005,778.6851254
68006,748.9382644
69034,753.0389695
63060,760.028339
65030,788.7229017
65032,754.0558169
65033,784.3807525
70025,783.5352407
71006,768.7620122
65065,754.9024271
41060,700.1438644
48031,723.3179797
47017,673.0838237
48001,687.6466169
42005,730.9447322
48032,680.2575864
47010,716.6997153
48015,692.6995525
48021,699.5653191
67024,738.3751322
47011,707.3882847
47013,695.2293153
48044,674.8088949
41032,729.8208
43029,735.0509288
67031,741.2589153
41027,733.6795119
41048,747.5716068
41054,715.6819525
67032,747.0722441
67033,763.5920339
67012,729.511078
67018,755.8323254
67019,735.4250847
67005,757.990861
67006,734.0668475
67013,768.2955254
41047,743.5455864
41049,720.5664814
67020,733.755661
67021,739.3491092
67029,741.1289492
67030,733.3474576
41028,726.9630102
67014,751.0429831
67015,752.3997559
41035,724.1930847
43010,743.9914983
41030,748.0109288
42044,721.6693261
41044,715.8027661
43026,734.525939
43027,742.4967051
41065,727.7269424
67007,774.6082169
42017,720.4744068
42018,720.1095864
41057,724.7810441
41067,732.6455675
43013,727.3642576
67009,753.9110237
42041,733.068122
67016,760.5565017
41031,743.4946983
46013,644.6911729
96030,672.4854671
96046,661.1324339
75060,766.2186305
75084,748.1958102
75020,760.5191593
75021,761.8589085
96012,669.0764746
96024,696.9024
75061,769.1093695
75062,743.6513898
66032,793.5948
96032,675.4993627
96001,670.572659
75086,750.2104678
75089,759.8695119
68027,764.3227729
96005,640.4583051
96013,656.5528678
76010,791.7037017
76011,751.2377492
65050,755.8158508
96035,671.3143322
96048,673.592339
75091,757.5456814
75092,752.4114712
68028,734.0434169
96020,667.9430237
54033,731.0875119
75067,777.7098305
75068,751.5379525
69043,770.7678102
96004,670.046278
75069,762.1468475
75070,762.4778034
69005,752.8212122
96037,661.1913763
55023,751.0373507
75094,757.0843932
75095,757.6287864
69020,813.7906169
71051,743.2072439
96018,667.5234712
75071,759.6668746
75096,761.2684475
65022,783.6860746
54018,747.8024705
96038,662.0685559
76030,786.6671186
76016,790.9788203
65056,779.2333627
54027,741.2454915
96019,687.6048814
54015,722.2538441
76017,791.0646712
76019,780.3501559
75073,757.1781153
75074,760.0553085
75075,763.7035119
96007,664.7235254
54034,735.7950567
96039,682.3037288
75077,752.839078
75078,763.1499661
96008,700.4143403
68011,750.0797695
69063,768.0154576
55024,762.4335051
24081,695.2241898
24082,663.5829356
30091,643.705261
30092,670.4473058
65070,812.4924203
69039,762.6791593
69040,745.9124339
76034,779.0618441
75040,749.5785763
76025,790.3181898
76028,775.2024
69041,752.2167051
65035,748.3997288
48010,701.8264678
47018,705.3952271
42006,720.7217085
42007,728.2670644
48033,687.9534102
48002,691.6099119
67025,743.2208542
41041,745.8882712
47012,703.2774508
49005,719.6277966
48022,679.1376814
42008,715.0683661
48012,715.7991051
49006,696.9038644
67026,728.4110644
67027,745.5536542
48035,701.1401003
48041,687.5146373
41058,709.8993763
48013,704.0834115
47020,683.8281763
47021,688.7998373
50006,713.2093017
67022,758.0399186
41064,728.9498441
48036,676.893661
79138,810.2050169
79052,809.0718102
79139,776.5214644
79114,772.6583593
79130,788.9530576
79115,812.9676203
70002,789.3562576
79116,795.0835525
69099,746.8386712
79151,769.3495322
70007,772.0660068
79058,803.4639864
79122,813.7774373
79126,785.9645085
79047,760.3902915
79055,789.4212407
79117,770.9574508
70003,780.4887864
30026,657.626278
25001,705.3293288
72017,748.3301695
52024,763.3880786
72028,737.2072678
72006,762.1973695
72037,752.3712
72039,759.2634305
73003,795.3244475
52007,757.5166861
55001,754.0087729
55002,750.8516339
72008,765.4542102
72034,795.1809356
