msoa11cd,covid19,p80up,pblack50up,pasian50up,incomescore19,higheredu,pcarehm,pm251418,so21418,nox,countDays,allpop,la,utla,p5064,p6579,morbidity,pindian,ppakbang,pblack,pchinese,so21418,nox,pcareservice,psale_cust,pprocess_plant,pelementary,pbus,ptrain,ptube,personkm2
"E02003183",1,5.884855,.4542014,2.233157,.0731296,.8661921,2.263404,9.123,1.144,18.101,35,7052,"E06000058","E06000058",19.7249,14.96029,106.1177,1.145848,.2263404,.8346301,.8487763,1.144,18.101,6.755915,10.11831,3.019925,7.845579,4.05579,1.247935,.1835199,2432.368
"E02003184",0,3.379285,.702165,3.218256,.0967559,.9051247,1.693844,9.356,1.184,20.203,35,8197,"E06000058","E06000058",14.5907,6.941564,127.1173,1.731766,.7078751,1.365188,1.706485,1.184,20.203,10.35221,11.01856,5.354593,12.35126,6.677166,1.606299,.1102362,6735.435
"E02003185",0,4.493346,.3263974,.8567932,.1108088,.907223,.199362,9.641,1.325,19.467,35,7589,"E06000058","E06000058",21.84741,12.59718,115.3232,.7177033,.3721425,.6512493,.5847953,1.325,19.467,11.22694,10.05079,5.426357,8.660786,4.112393,1.321176,.1488649,5202.379
"E02003186",1,2.455045,.6977993,1.986044,.162622,.8987266,.0454597,10.846,1.669,25.777,35,9287,"E06000058","E06000058",17.0884,7.505115,126.9325,.7500852,.8637345,2.022957,1.477441,1.669,25.777,11.2,11.45946,7.394595,14.16216,6.025509,1.422079,.073303,5675.76
"E02003187",1,4.112051,.7418398,1.224036,.1462578,.9143931,.7135016,9.411,1.269,18.455,35,9460,"E06000058","E06000058",19.70402,10.65539,119.1298,1.328211,.2854007,1.273326,1.119649,1.269,18.455,11.60516,9.115162,5.913739,12.71676,6.685879,2.002882,.0864553,6106.552
"E02003188",0,5.358562,.650524,2.096133,.1187661,.8920351,1.859296,9.77,1.396,24.436,35,12578,"E06000058","E06000058",11.3134,9.095245,126.9616,1.768844,.4723618,1.899498,2.090452,1.396,24.436,8.359133,10.15867,4.334365,14.20279,7.904412,1.556373,.1348039,6702.76
"E02003189",1,8.842443,.1976843,.5930528,.1032497,.8938001,4.264214,8.831,1,15.656,35,8708,"E06000058","E06000058",20.78548,16.16904,114.7255,.4061156,.2986144,.7166746,.4061156,1,15.656,10.08805,8.150944,3.647799,7.698113,5.119973,1.740453,.1858736,6035.856
"E02003190",3,3.341154,.5751534,1.533742,.2253746,.9310354,2.732907,9.482,1.274,18.253,35,10655,"E06000058","E06000058",19.13655,8.343501,145.4068,1.097227,.4673372,1.544245,1.330895,1.274,18.253,12.31518,8.949416,7.645915,16.40078,8.818058,1.203026,.074414,10755.97
"E02003191",2,10.76552,.120773,.2898551,.0791762,.8793406,1.66354,8.553,.925,13.67,35,8295,"E06000058","E06000058",22.16998,22.00121,111.9871,.3126954,.0250156,.2501563,.3752345,.925,13.67,9.351905,7.191586,3.979534,6.566231,2.273547,1.245038,.0541321,2044.449
"E02003192",2,4.803959,.2663116,1.797603,.1451338,.8856714,1.630008,9.829,1.634,23.716,35,13135,"E06000058","E06000058",12.32585,9.790636,138.2283,5.292616,.2062058,1.954046,1.836214,1.634,23.716,9.350238,10.2813,5.190174,15.94691,8.916274,1.981394,.2053884,6930.765
"E02003194",0,8.148631,0,.4961958,.0288137,.8963704,.7851306,8.819,1.392,14.657,35,6136,"E06000058","E06000058",21.30052,23.38657,105.1737,.1442077,.1121615,.0961384,.5287614,1.392,14.657,8.429521,7.310248,3.777544,7.380203,1.134846,.4227859,.0667557,428.8861
"E02003195",0,5.025307,.2522704,.6559031,.1247867,.9185253,1.817534,9.807,1.641,19.099,35,5532,"E06000058","E06000058",21.25813,13.62979,124.7342,.5167498,.017819,.5702067,.1603706,1.641,19.099,9.65688,10.2936,7.605235,11.46091,2.848795,.4382761,0,1782.604
"E02003196",1,11.12205,.0593707,.7916089,.0293087,.8564754,.9414734,8.87,1.259,14.6,35,10160,"E06000058","E06000058",25.62008,19.94094,102.7744,.5047074,.3688246,.106765,.3008832,1.259,14.6,7.229419,7.417468,3.32219,5.390723,1.64539,.9787234,.1560284,1657.028
"E02003197",1,4.43038,.0819001,1.146601,.0978455,.9087194,0,9.876,1.483,22.699,35,6794,"E06000058","E06000058",23.13806,15.07212,128.2773,.3961849,.3228173,.3815114,.6896552,1.483,22.699,8.686211,10.39631,7.138979,10.2063,3.081177,.7900454,.0395023,2124.485
"E02003198",1,3.760823,.1297578,.9515571,.0861972,.9306273,.5506608,10.521,1.995,24.342,35,7392,"E06000058","E06000058",20.9145,12.5947,127.108,.3854626,.2890969,.2202643,.3303965,1.995,24.342,11.05858,12.29314,8.169162,12.26688,4.219014,.2625164,.0187512,3853.433
"E02003199",2,6.633155,.0551268,.6615215,.0917899,.9099982,.1416122,9.813,1.555,20.726,35,9151,"E06000058","E06000058",22.84996,16.03103,120.0549,.1416122,.2832244,.1851852,.2287582,1.555,20.726,9.186521,9.272376,8.306503,11.69779,2.342097,.5137504,.0302206,2487.327
"E02003200",2,5.110201,.1064963,.5591055,.1671232,.9501935,.1204577,10.263,1.613,20.625,35,10254,"E06000058","E06000058",19.9922,14.94051,129.2477,.5119454,.140534,.5219836,.2609918,1.613,20.625,12.53322,11.71391,9.410983,13.64039,4.003348,.4603153,.0697447,3851.421
"E02003201",1,4.152154,.2265647,.9062588,.1508338,.9245057,.0945805,10.153,1.724,21.538,35,10910,"E06000058","E06000058",20.18332,12.52979,144.0384,.718812,.5012769,.4066963,.4161544,1.724,21.538,11.79099,10.54779,8.411034,12.00466,4.617979,.5707614,.0129719,4431.41
"E02003202",0,5.071542,.1405811,2.202437,.0995692,.9023106,.4189494,9.588,1.34,19.895,35,6290,"E06000058","E06000058",19.60254,14.18124,128.173,.9668063,.660651,.6767644,1.949726,1.34,19.895,10.18549,9.176701,5.955093,9.046535,4.301301,1.258917,.1468737,2514.798
"E02003203",1,3.809777,.1257335,.7124895,.1009179,.9208542,0,10.268,1.554,20.469,35,7507,"E06000058","E06000058",20.60743,12.44172,122.5352,.3506406,.7417397,.3236682,.4989885,1.554,20.469,9.886308,10.20761,7.291152,10.89965,6.637962,1.327592,.0179404,5680.232
"E02003204",1,7.078479,.1433075,.8311837,.1159813,.9148149,1.737629,10.038,1.536,20.327,35,9098,"E06000058","E06000058",20.90569,14.97032,121.6414,.7825086,.287687,.3797468,.310702,1.536,20.327,10.10626,9.232586,6.257379,9.893743,3.998073,.9794477,.0802826,3882.497
"E02003205",1,6.542508,.0594177,.9209744,.0797876,.8969434,0,10.034,1.511,21.654,35,8269,"E06000058","E06000058",22.89273,16.53162,116.0188,1.663025,.3156106,.1942219,.3034717,1.511,21.654,9.69668,9.744447,8.335323,11.2491,2.790462,.608828,.0676476,3870.087
"E02003206",0,4.806824,.1198681,.9589452,.0670872,.8727567,1.427678,9.254,1.179,17.113,35,9965,"E06000058","E06000058",21.69594,13.36678,111.3947,.4481034,.4689454,.5210505,.6148395,1.179,17.113,6.992164,6.730962,3.47599,6.389391,4.626541,2.00145,.1450326,4002.583
"E02003207",1,4.136591,.0440723,.5288674,.1593829,.9433777,0,9.133,1.965,14.842,35,7204,"E06000058","E06000058",18.57302,13.201,138.5453,.0845189,.1972109,.3380758,.2535568,1.965,14.842,10.09368,9.156845,8.703536,13.44817,3.992954,1.83989,.0978665,2200.471
"E02003208",10,7.651155,.2030457,.9137056,.1405752,.9096996,1.469625,9.68,1.381,22.562,35,11776,"E06000058","E06000058",18.87738,13.82473,130.41,2.939249,.533558,.5710006,.730132,1.381,22.562,8.859567,8.671065,7.502356,11.78134,4.413429,1.78549,.0880171,4117.708
"E02003209",0,5.871446,0,.4882018,.1342708,.9276586,.7778881,8.964,1.443,15.058,35,6472,"E06000058","E06000058",23.40853,16.16193,128.2806,.4137703,.0993049,.1986097,.4799735,1.443,15.058,10.01001,8.875543,8.575242,13.34668,3.44442,1.006486,.0894654,3038.362
"E02003210",2,9.268699,.1240695,.7444169,.0608713,.8664586,.669888,8.738,1.098,15.609,35,9613,"E06000058","E06000058",21.49173,17.67398,112.9026,.4392708,.1976719,.2306172,.3733802,1.098,15.609,6.199585,6.752708,3.249597,5.531229,3.189793,1.802233,.1594896,3089.877
"E02003211",5,16.11449,.1958097,1.037791,.0399941,.8374085,3.515081,8.892,1.024,17.087,35,8874,"E06000058","E06000058",19.76561,25.70431,110.221,1.090487,.1044084,.3944316,.4060325,1.024,17.087,6.041056,5.366569,2.609971,4.57478,2.275534,2.081496,.4762745,1731.66
"E02003212",4,6.814851,.1382743,.9126106,.0717122,.9182031,.4116721,9.454,.775,13.171,31,8188,"E06000030","E06000030",23.88862,19.67513,109.8001,.3632401,.3390241,.1937281,.2179441,.775,13.171,9.635922,7.330097,8.300971,11.09223,3.359684,.4776021,.1152833,262.6216
"E02003214",1,4.02034,.6885593,1.059322,.3291279,.957148,0,10.87,1.459,21.942,31,6293,"E06000030","E06000030",18.54441,10.10647,166.8355,.2370417,.2370417,1.027181,.2528445,1.459,21.942,11.13935,13.89242,13.80771,23.12579,8.280554,.2345766,.0234577,4376.059
"E02003215",0,6.251834,.3469813,.8674532,.056099,.927675,.4719005,10.323,1.291,19.395,31,6814,"E06000030","E06000030",24.88993,20.56061,112.4984,.7293007,.2860003,.5434005,.6149006,1.291,19.395,8.212824,11.29604,9.577081,10.42292,4.388952,.6053727,.0189179,4663.179
"E02003216",4,5.969184,.1943904,1.221883,.1018511,.9311091,.1979109,10.745,1.55,22.413,31,9281,"E06000030","E06000030",23.37033,16.44219,120.0267,1.077515,.428807,.6487081,.1319406,1.55,22.413,9.268726,10.62458,11.00245,13.00289,4.983389,.5436424,0,2997.868
"E02003217",2,4.068879,.4055881,1.216764,.1525825,.9535353,.4297774,10.116,1.175,18.694,31,7201,"E06000030","E06000030",20.42772,13.02597,133.4214,.5986186,.7060629,1.105142,.1227936,1.175,18.694,9.120843,12.08429,12.05137,14.85018,7.034098,.3860176,.0428908,5673.979
"E02003218",1,4.031756,1.096163,1.544594,.229818,.953591,.1368821,10.672,1.545,21.987,31,6424,"E06000030","E06000030",20.78144,12.0797,137.5055,1.186312,.3954373,1.277567,.121673,1.545,21.987,9.877873,11.53017,12.28448,18.5704,5.93537,.4176742,0,4526.221
"E02003219",1,5.057076,.1737921,.973236,.0557918,.8554096,1.675142,9.646,.796,15.353,31,8147,"E06000030","E06000030",24.3648,14.63115,95.18758,.8226144,.2841759,.2692192,.2692192,.796,15.353,6.924177,5.636624,4.377682,8.469242,1.460446,1.196755,.1419878,83.42492
"E02003220",9,7.868467,.3536246,1.894418,.0632215,.9172351,1.781195,10.998,1.31,26.604,31,10218,"E06000030","E06000030",24.71129,14.52339,112.4721,1.771462,.6131983,.8954643,.1751995,1.31,26.604,7.574074,9.944445,9.666667,10.7037,4.132454,.619195,.0403823,1842.57
"E02003221",2,3.496504,1.302083,5.885417,.1532823,.9435475,0,11.289,1.863,27.19,31,7007,"E06000030","E06000030",20.26545,10.27544,128.2146,4.821705,1.79845,1.79845,.496124,1.863,27.19,8.443113,10.23952,12.63473,21.79641,8.198758,.7867495,.0414079,3496.074
"E02003222",0,1.879445,.5486968,3.978052,.0614238,.8992575,0,9.748,1.094,17.595,31,5906,"E06000030","E06000030",25.92279,8.736877,119.0262,2.045671,1.601649,1.205201,.8246115,1.094,17.595,7.131367,10.67024,6.193029,8.230563,5.900816,1.150868,.1255493,3580.099
"E02003223",2,2.845607,.4652966,3.218302,.0848793,.9411831,0,10.524,1.544,23.142,31,10402,"E06000030","E06000030",18.59258,9.065564,119.8283,4.642266,.8064516,1.333747,.3825476,1.544,23.142,7.329749,10.3405,9.874552,14.37276,6.558935,1.195003,.1086366,2162.495
"E02003224",3,7.25645,.4505773,1.492537,.055503,.9388204,0,10.881,1.339,24.572,31,8489,"E06000030","E06000030",24.25492,17.77595,110.9554,1.64722,.4804392,1.246854,.5033173,1.339,24.572,7.88312,10.76309,10.74206,12.31869,4.842872,.6072567,.0455443,4446.818
"E02003225",0,2.424344,.7158591,3.964758,.0788409,.9028515,0,10.271,1.19,20.958,31,5981,"E06000030","E06000030",25.71476,11.0851,114.9363,3.576226,.9570181,1.796508,.8226998,1.19,20.958,8.143413,9.394108,9.227348,10.58922,5.972073,1.052632,.1288937,2074.939
"E02003226",4,1.443001,2.733119,29.84995,.1416568,.9233081,.1077586,11.45,1.699,27.083,31,10395,"E06000030","E06000030",16.5849,5.954786,138.662,28.63985,4.873084,3.160919,.7183908,1.699,27.083,7.695681,8.463057,10.04166,34.4442,16.52665,1.435772,.0458225,11020.99
"E02003227",1,3.046595,2.123995,4.879449,.2816029,.9523879,0,11.341,1.512,25.343,31,6696,"E06000030","E06000030",20.2957,8.422939,158.7576,2.823789,1.97192,2.524057,.3786086,1.512,25.343,11.32597,12.19416,13.37806,24.74349,9.533468,.3155285,.0676133,5784.418
"E02003228",2,4.873243,1.072261,7.972028,.080464,.8978465,.060698,11.273,1.591,27.019,31,7613,"E06000030","E06000030",20.47813,9.693945,110.4902,7.738998,4.582701,1.881639,.8194234,1.591,27.019,8.44042,9.579439,8.294393,15.21612,6.941799,1.396825,.042328,4119.33
"E02003229",2,1.325967,.9836066,3.803279,.0773894,.9065766,0,9.947,1.05,19.423,31,5430,"E06000030","E06000030",28.13996,9.263351,117.1652,2.755697,.7595831,1.448507,.6359301,1.05,19.423,8.202899,9.855072,7.73913,9.565217,6.391235,1.141292,.0684775,2991.761
"E02003230",5,2.526782,1.661342,4.472844,.0980142,.9159527,1.649938,11.4,1.696,27.551,31,8588,"E06000030","E06000030",14.41546,6.19469,137.7624,6.434759,1.677437,2.227417,.7287227,1.696,27.551,6.57636,7.64693,6.925934,11.81997,9.024348,1.941086,.0340541,8650.214
"E02003231",0,4.356775,.9800078,4.547236,.2555792,.9440067,.4933051,11.111,1.494,21.648,31,8745,"E06000030","E06000030",19.22241,10.18868,146.198,1.362462,1.186281,2.10242,.422833,1.494,21.648,10.84892,13.43885,14.07194,24,9.058824,.184874,.0336134,6287.157
"E02003232",1,3.773369,.2287283,3.293687,.0635137,.8860284,2.074893,10.358,1.134,22.362,31,8719,"E06000030","E06000030",19.97935,9.358871,121.9077,2.651934,.834868,.9330878,.4788214,1.134,22.362,6.428868,6.822895,4.811282,7.797595,2.913715,1.963941,.0804894,3910.8
"E02003233",2,3.847037,.9976721,3.558364,.1679997,.9292997,0,10.507,1.164,25.729,31,8708,"E06000030","E06000030",22.68029,13.71153,123.5912,1.918952,1.252963,1.941528,.4289423,1.164,25.729,8.371454,12.07685,10.86459,17.13175,6.855756,.5308661,.0303352,3223.225
"E02003234",2,4.816102,1.084263,4.36803,.1234124,.9336488,.3339475,10.76,1.491,23.714,31,8347,"E06000030","E06000030",23.98466,16.14952,118.3563,2.844311,1.105481,1.543068,.2994012,1.491,23.714,9.092945,11.13102,11.2206,15.29675,7.731482,.3858025,.0154321,2835.964
"E02003235",2,7.16948,.3623188,2.667984,.0543558,.8905729,.3560668,10.165,.964,20.843,31,9122,"E06000030","E06000030",20.25871,12.97961,103.7733,2.478773,.6299644,.9449466,.4108464,.964,20.843,7.134956,6.498894,4.065266,5.807522,3.695779,1.342151,.0583544,1654.968
"E02003236",3,7.288428,.1329493,.842012,.0806387,.9013624,.9037291,9.444,.741,14.056,31,11580,"E06000030","E06000030",22.22798,16.96891,114.1449,.4851598,.1141552,.3995434,.456621,.741,14.056,8.39859,7.341425,6.01018,8.613939,3.632964,.9349539,.0801389,253.4386
"E02003237",1,6.716418,.2995133,1.310371,.0624017,.8782229,.4182754,9.913,1.179,15.653,31,5896,"E06000031","E06000031",26.47558,19.04681,107.2163,.997426,.3378378,.530888,.3378378,1.179,15.653,9.340831,8.184942,6.091846,8.716026,3.325312,2.143951,.1968935,228.1694
"E02003238",0,3.243434,.6485849,2.830189,.1116951,.8991509,0,10.013,1.45,20.344,31,5673,"E06000031","E06000031",24.21999,10.66455,116.7914,1.619706,.7423654,1.771554,.4892863,1.45,20.344,10.39803,10.05862,7.559395,11.66307,5.135746,1.244344,.158371,2851.985
"E02003239",1,6.045442,.3471127,1.451562,.0780775,.869386,1.050899,10.093,1.387,15.507,31,7394,"E06000031","E06000031",25.33135,17.94698,114.9085,1.380096,.2785515,1.177513,.1012915,1.387,15.507,9.212344,9.35053,7.853524,9.465684,3.476793,1.721519,.0337553,178.2321
"E02003240",0,3.508263,.3634475,.3634475,.0496129,.872008,0,9.884,.937,15.037,31,6898,"E06000031","E06000031",19.65787,11.95999,101.8885,.392216,.1206819,.588324,.0301705,.937,15.037,8.299866,4.899599,5.488621,5.783133,2.628386,1.880307,.0808734,100.422
"E02003241",0,4.125616,.5696757,1.139351,.1196184,.8913912,0,10.038,2.125,13.948,31,6496,"E06000031","E06000031",22.47537,15.59421,122.5692,1.075269,.3095471,1.010101,.1629195,2.125,13.948,10.27375,7.47182,7.568438,10.95008,2.236636,1.453813,.0447327,68.12431
"E02003242",1,7.83848,.7978724,1.359338,.1114386,.8913391,.0630915,10.195,1.549,24.437,31,7999,"E06000031","E06000031",21.99025,18.06476,124.7211,1.640379,.9085174,1.160883,.340694,1.549,24.437,10.49061,10.20355,9.629436,13.1524,3.997923,1.505711,.0346141,2675.144
"E02003243",0,3.029156,1.709045,3.418091,.2716313,.9346004,.0615953,10.395,1.956,23.842,31,10564,"E06000031","E06000031",16.59409,8.405907,144.9861,1.314034,1.129248,2.89498,.5954214,1.956,23.842,10.96404,11.18881,12.83716,23.62637,6.121544,.6801715,.0739317,2921.017
"E02003244",0,5.589059,1.106118,4.251642,.234708,.9197789,0,10.37,1.8,24.626,31,9286,"E06000031","E06000031",18.05944,10.48891,150.8021,2.560616,7.7385,2.322683,.2379334,1.8,24.626,10.601,10.32276,14.02337,22.42627,5.121871,.7575758,.0823452,4682.732
"E02003245",0,2.343255,3.701627,9.310151,.2618408,.9320503,0,10.021,1.762,24.167,31,7895,"E06000031","E06000031",15.56681,8.638379,149.5336,4.687908,3.643249,3.369026,.4048054,1.762,24.167,12.31008,11.00775,13.5814,24.24806,7.01107,.9040591,.0553506,3795.992
"E02003246",2,2.317255,1.846822,19.71754,.2087026,.9323027,0,10.635,1.648,28.59,31,10055,"E06000031","E06000031",14.7091,6.355047,166.3406,2.517313,23.27141,2.88007,.3737496,1.648,28.59,7.71629,8.989347,20.42089,28.31904,7.967203,.8972772,0,4153.97
"E02003247",4,3.419417,1.209341,3.169308,.2118022,.9291648,0,10.08,1.411,21.637,31,8364,"E06000031","E06000031",18.1253,12.57771,136.1745,2.353091,1.144747,3.574154,.3943017,1.411,21.637,11.39447,12.23549,11.04178,17.17309,6.443748,1.271334,0,4098.964
"E02003248",1,3.643294,1.430843,18.91892,.1514869,.9021868,.9964206,10.238,1.602,23.683,31,11281,"E06000031","E06000031",15.95603,6.657211,139.6717,3.066654,32.03057,1.896101,.4353294,1.602,23.683,7.23902,8.320459,16.68506,23.65924,5.848949,1.107325,.1135718,5974.3
"E02003249",1,3.419655,1.749075,8.442651,.212695,.9112668,.2745432,10.291,2.167,23.196,31,12048,"E06000031","E06000031",16.82437,9.013945,132.4097,4.004544,6.967718,2.754899,.6816245,2.167,23.196,9.018289,9.522808,14.25268,22.9136,4.655195,1.093771,.1067094,1381.251
"E02003250",5,3.285471,1.806685,22.04155,.1830963,.9096584,.5587707,10.528,1.574,27.73,31,12327,"E06000031","E06000031",14.12347,6.059869,139.6554,4.14089,24.00718,3.013371,.8082219,1.574,27.73,6.996904,8.070175,15.78947,28.19401,7.43464,2.165033,.0816993,5665.904
"E02003251",2,7.674355,.4630969,7.293777,.0723741,.8039659,1.812307,9.994,1.414,22.614,31,7284,"E06000031","E06000031",21.9385,19.50851,116.8004,7.150885,8.626019,1.531329,.5057601,1.414,22.614,7.851491,7.729763,5.995131,7.881923,2.77616,3.106193,.0970685,1279.283
"E02003252",1,2.90763,1.497647,10.05563,.1296761,.8945748,.1658537,10.503,1.5,25.897,31,12450,"E06000031","E06000031",14.78715,5.967872,126.011,4.126829,13.00488,3.043902,.8682927,1.5,25.897,7.534761,9.094325,9.432544,14.59977,5.592543,3.55526,.0665779,5031.386
"E02003253",0,3.728048,.9038619,1.396878,.1596435,.9098188,.8817922,10.697,1.452,25.175,31,9737,"E06000031","E06000031",17.30512,9.366335,123.1443,1.727836,.7030506,2.180648,.3574833,1.452,25.175,9.225923,10.75608,8.865887,15.12151,6.008244,1.791376,.0634115,3592.971
"E02003254",2,6.164542,.5772402,2.226498,.0588766,.8610356,0,9.952,1.068,16.155,31,8630,"E06000031","E06000031",24.44959,17.84473,105.1009,1.60768,.3354152,1.087208,.5783021,1.068,16.155,7.56193,7.51847,5.215124,8.735332,2.805179,2.327374,.1387176,214.6564
"E02003255",1,5.044147,.7423446,2.505413,.1251958,.9230056,0,10.237,1.858,19.261,31,11439,"E06000031","E06000031",17.89492,12.41367,131.4562,1.646418,.4996026,1.419326,.3292835,1.858,19.261,9.820193,10.14292,10.28124,13.57769,4.066054,1.293036,.0155788,1128.287
"E02003257",0,2.854264,1.51718,2.543507,.2756431,.939946,0,10.626,1.296,23.62,31,8934,"E06000031","E06000031",17.51735,9.917171,150.8551,.8462787,.4405286,3.848829,.2782286,1.296,23.62,12.0508,11.72656,11.72656,22.56147,6.779106,.6877354,.0818733,3561.121
"E02003258",3,5.304306,3.924051,11.23418,.05268,.8557897,.2946029,10.528,1.235,20.751,34,8314,"E06000032","E06000032",23.97161,15.91292,115.1075,7.812868,3.570587,6.151308,1.520151,1.235,20.751,8.592243,7.756589,6.406685,8.056567,2.44582,4.411765,.1547988,3985.222
"E02003259",3,4.751131,6.562194,6.170421,.1219333,.8952751,0,10.933,1.408,27.31,34,6188,"E06000032","E06000032",20.34583,11.71622,127.9391,3.078837,5.146945,11.53786,.4509408,1.408,27.31,11.07814,8.275635,10.94626,13.68282,3.177005,3.60925,.2161228,3352.722
"E02003260",4,2.153701,13.42145,10.4728,.2714198,.8939027,0,10.524,1.238,22.482,34,8497,"E06000032","E06000032",17.90044,8.991408,164.9492,2.740705,11.80887,19.22069,.1906578,1.238,22.482,13.51598,10.28919,12.32877,18.69102,6.370193,2.678571,.1888736,7113.788
"E02003261",9,8.108556,3.481781,8.663968,.1112549,.8592193,1.324723,10.393,1.253,21.794,34,6043,"E06000032","E06000032",20.93331,16.38259,136.0668,6.739526,8.196721,6.441464,.4139758,1.253,21.794,10.00369,7.604282,8.305648,11.40642,2.885292,3.166784,.140746,4754.797
"E02003262",4,4.820472,12.06784,8.317025,.190878,.8914647,1.27395,11.01,1.316,27.867,34,10082,"E06000032","E06000032",19.6588,11.4263,142.5209,3.94415,11.97513,18.05952,.3567061,1.316,27.867,11.71456,7.720409,10.35071,15.58695,3.676149,5.353756,.2625821,5590.316
"E02003263",5,5.387984,6.082794,10.89834,.1355361,.8607776,.7908163,10.949,1.399,25.957,34,12101,"E06000032","E06000032",17.34567,10.1066,141.8024,5.340136,18.94558,9.727891,.5867347,1.399,25.957,10.6748,8.387342,11.11323,14.41098,3.924189,4.118576,.2065363,6028.18
"E02003264",9,5.210892,4.04248,17.54025,.0654634,.8254642,.6433626,10.62,1.229,23.646,34,9365,"E06000032","E06000032",20.0961,10.28297,123.844,9.972121,16.00901,5.468583,1.007935,1.229,23.646,8.77348,6.895028,6.121547,7.580111,2.492691,5.631636,.2000308,4155.147
