"msoa11cd","covid19","p80up","pblack50up","pasian50up","incomescore19","higheredu","pcarehm","pm251418","so21418","nox","countDays","allpop","la","utla","p5064","p6579","morbidity","pindian","ppakbang","pblack","pchinese","so21418.1","nox.1","pcareservice","psale_cust","pprocess_plant","pelementary","pbus","ptrain","ptube","personkm2","meanUVAJAN01APR17","meanUVAJAN01APR17_100","Meantempwinter"
"E02000083",3,3.607706,2.397029,2.7684,0.1243432,0.9074924,0.2149217,11.628,1.421,29.715,41,11420,"E09000004","E09000004",18.72154,9.789843,117.4907,1.535155,0.72664,5.373043,0.614062,1.421,29.715,8.254106,8.578219,7.800346,10.06914,4.573655,15.87073,0.7935363,3054.116,424.8477257,4.248477257,5.2912441889445
"E02000084",1,5.096581,1.216485,5.064548,0.0553813,0.8676867,0.0563857,11.979,1.344,34.468,41,11027,"E09000004","E09000004",21.67407,13.93851,96.88702,3.514707,0.535664,3.063622,1.127714,1.344,34.468,7.276393,6.964809,5.553519,6.231671,3.928343,17.14651,1.381958,4251.219,418.8198857,4.188198857,5.18484910329183
"E02000085",2,4.935032,1.482326,2.850627,0.072523,0.9025321,0,12.359,1.371,35.802,41,8004,"E09000004","E09000004",20.61469,12.08146,99.29572,1.15292,0.7094894,2.711263,0.7601672,1.371,35.802,8.616837,8.443009,6.903402,7.474547,5.316544,14.67296,1.381602,4930.266,417.99168,4.1799168,5.22703822453817
"E02000086",4,4.93574,0.8484381,3.509449,0.0458895,0.8894669,0.0682314,11.683,1.324,30.651,41,7314,"E09000004","E09000004",23.13372,13.95953,97.59682,1.978712,0.2319869,1.241812,0.900655,1.324,30.651,7.800678,8.244195,5.974432,6.991912,4.231338,16.20473,1.311899,4913.766,417.99168,4.1799168,5.25736268361409
"E02000087",2,7.283782,0.7055805,4.425914,0.0466197,0.8647551,0.1715266,11.503,1.251,30.008,41,8059,"E09000004","E09000004",21.60318,14.24494,93.25768,3.259005,0.3826362,1.820821,1.042354,1.251,30.008,5.950458,6.32741,4.711901,5.250404,3.260667,20.53289,0.8198249,2168.524,419.6480914,4.196480914,5.16641759872437
"E02000088",2,5.606877,0.9246575,3.356164,0.0490524,0.8927909,0,11.283,1.3,27.65,41,7794,"E09000004","E09000004",20.52861,14.08776,96.0956,2.171384,0.68502,1.434665,0.8918185,1.3,27.65,8.165322,7.18246,6.123992,8.039314,4.100669,18.7082,0.967969,3899.089,418.8198857,4.188198857,5.20088879267375
"E02000089",8,6.929691,0.907563,2.689076,0.0523055,0.8987989,1.90158,11.4,1.29,28.774,41,7908,"E09000004","E09000004",21.42134,13.34092,101.0811,1.361943,0.372607,2.145702,0.5910317,1.29,28.774,8.456935,6.895654,5.698673,6.895654,3.678077,19.66497,1.201748,5781.731,413.7642514,4.137642514,5.27736695607503
"E02000090",9,7.514148,0.8438818,3.134418,0.0777407,0.8829004,2.945221,11.226,1.238,29.441,41,9542,"E09000004","E09000004",17.52253,12.29302,99.705,1.764841,0.6303002,1.971121,1.10016,1.238,29.441,6.932773,7.236228,3.991597,7.259571,5.072119,22.66603,1.489935,5272.421,423.6080914,4.236080914,5.16180920600891
"E02000091",9,8.860125,0.9961686,3.422733,0.0879035,0.881469,1.414997,11.146,1.57,28.091,41,9966,"E09000004","E09000004",20.4696,14.0578,106.2857,1.879777,1.26007,2.385871,1.043173,1.57,28.091,7.608696,7.054126,4.392192,6.233363,4.814546,18.83636,1.149091,3645.766,422.2880914,4.222880914,5.07592948277791
"E02000092",7,4.783633,1.751065,3.123521,0.1830025,0.9190664,0.2956738,11.01,1.157,25.782,41,6794,"E09000004","E09000004",19.78216,11.11275,137.6414,1.229381,0.8247743,4.715219,0.8092126,1.157,25.782,9.611961,9.077964,8.365967,10.39516,6.815114,11.49348,1.079622,1133.869,423.0195429,4.230195429,5.07696252399021
"E02000093",14,4.027989,7.214919,55.76276,0.1226194,0.8259296,0.7350914,11.516,1.287,33.865,43,11147,"E09000005","E09000005",18.34574,10.50507,116.8611,38.16043,4.677019,9.583755,1.341542,1.287,33.865,6.679389,11.10687,6.01145,10.74428,7.432931,4.110263,18.16392,8092.606,420.54048,4.2054048,5.0308895111084
"E02000094",6,3.321355,9.165233,38.16695,0.1204495,0.8172827,0.8804024,11.73,1.315,37.452,43,9183,"E09000005","E09000005",18.04421,10.18186,117.1977,18.47702,7.569174,13.44615,1.966613,1.315,37.452,8.325219,10.44304,7.570594,12.17137,10.99844,3.213729,14.10296,7892.853,423.0687086,4.230687086,5.10699510574341
"E02000095",7,5.263158,5.695196,53.48393,0.1116086,0.8083078,1.380909,11.461,1.247,34.839,43,9994,"E09000005","E09000005",18.56114,11.08665,99.66629,39.62302,5.463159,7.6202,0.6954944,1.247,34.839,6.877848,11.21718,5.94489,10.82664,7.827024,4.054964,17.9577,6452.619,420.54048,4.2054048,5.10558946927388
"E02000096",7,6.26087,3.161634,48.45471,0.0753087,0.784784,0.4606476,11.251,1.211,33.656,43,7475,"E09000005","E09000005",18.48829,16.26756,92.67316,43.84048,4.198473,4.145828,1.250329,1.211,33.656,5.699347,7.607843,3.215686,5.908497,4.387345,4.090194,19.50708,4570.459,413.5400229,4.135400229,5.06249618530273
"E02000097",10,4.177201,10.8854,36.91069,0.1207709,0.8379595,0,11.567,1.296,36.792,43,9097,"E09000005","E09000005",19.90766,9.97032,111.2124,22.95155,6.430007,11.6209,0.9600357,1.296,36.792,7.872289,10.94321,7.604192,12.69803,10.61853,3.290676,12.94942,4861.267,417.6082286,4.176082286,5.11759654680888
"E02000098",20,3.970606,9.281815,37.16926,0.1446277,0.8078432,0.3398792,11.304,1.236,34.258,43,8437,"E09000005","E09000005",18.65592,10.6673,121.2584,23.43907,5.689829,12.72659,1.787513,1.236,34.258,6.604027,8.42953,5.637584,10.55034,5.727843,4.37214,21.50483,4588.791,415.47312,4.1547312,5.12960084279378
"E02000099",5,4.11587,9.757305,45.12135,0.1219683,0.8378406,0.6431607,11.182,1.223,33.278,43,8941,"E09000005","E09000005",17.40298,7.896208,95.95317,26.34662,5.765476,13.96577,1.538992,1.223,33.278,7.987298,9.306302,5.617978,11.96873,6.177911,6.051509,23.33702,6946.396,413.5400229,4.135400229,5.12360755602519
"E02000100",6,4.198343,6.34861,52.81743,0.0635747,0.8299234,0.405341,11.367,1.252,36.125,43,8813,"E09000005","E09000005",18.63157,12.31136,117.335,30.93705,7.236528,8.30949,1.692895,1.252,36.125,6.29884,7.885389,4.191333,6.725077,4.119062,3.638004,16.02526,4240.056,416.2278857,4.162278857,5.02055676778158
"E02000101",15,4.084184,18.81676,29.21118,0.1848962,0.8307438,1.800257,12.032,1.342,42.801,43,9598,"E09000005","E09000005",18.05585,9.845801,125.7535,18.05615,5.347192,22.52465,1.393056,1.342,42.801,7.932511,10.14858,6.597834,12.38983,9.313725,3.951277,17.03803,6836.604,410.40576,4.1040576,5.23307180404663
"E02000102",9,2.741549,20.97481,34.93976,0.1938747,0.8625145,0.0513677,13.142,1.455,54.449,43,7514,"E09000005","E09000005",18.67181,8.783604,133.838,15.89829,9.259022,23.42365,0.4109413,1.455,54.449,9.395761,10.75609,9.174312,16.1025,13.21797,3.019146,11.87408,5527.854,411.7437257,4.117437257,5.25564400355021
"E02000103",4,4.166214,13.97188,22.3638,0.1983676,0.8286666,0.206351,12.434,1.454,45.856,43,9217,"E09000005","E09000005",18.78051,8.842357,112.8863,5.628798,7.394245,21.09366,0.6993007,1.454,45.856,8.966273,10.33726,7.677543,14.34055,13.03577,2.803738,12.8263,5201.345,413.8448914,4.138448914,5.16282916069031
"E02000104",10,5.864579,9.957527,41.10429,0.1348859,0.8162808,1.403872,11.69,1.274,37.732,43,7281,"E09000005","E09000005",18.54141,11.05617,115.3347,26.39279,6.82725,13.27028,1.433427,1.274,37.732,7.064868,10.95055,7.225433,11.8176,7.155671,4.365159,18.43731,6571.972,409.0677943,4.090677943,5.22719685236613
"E02000105",6,3.012544,12.08487,47.97048,0.1348877,0.853396,0.4346881,11.683,1.324,37.415,43,9726,"E09000005","E09000005",17.14991,8.760025,116.1224,28.72202,6.889807,13.93175,0.9780483,1.324,37.415,7.564958,12.46264,8.00184,15.31387,12.0255,5.578094,16.31411,7100.171,409.0677943,4.090677943,5.03693803151449
"E02000106",12,2.947803,20.02573,29.41681,0.1797895,0.8540991,0.0783009,13.209,1.562,57.194,43,10652,"E09000005","E09000005",18.31581,8.082989,122.0226,11.06979,6.655574,21.94382,0.8613096,1.562,57.194,8.881506,9.811739,8.815061,17.2536,12.51003,3.331549,17.64785,7943.221,411.7437257,4.117437257,5.32223876317342
"E02000107",2,2.228388,10.25086,21.15052,0.1443567,0.8553081,0.1777029,12.451,1.365,45.621,43,11533,"E09000005","E09000005",16.74326,8.141854,115.1965,4.723157,6.434718,12.82267,1.010101,1.365,45.621,8.582416,7.673484,4.841811,14.22828,14.62409,4.560452,23.83926,12081.49,413.8448914,4.138448914,5.27059729894002
"E02000108",6,3.095882,15.17647,44.70588,0.1225943,0.8400769,0.1518833,11.703,1.32,37,43,6654,"E09000005","E09000005",17.52329,10.21942,117.9895,27.339,7.047388,14.96051,0.4404617,1.32,37,7.627937,11.74767,8.625684,15.12713,12.41817,4.664485,17.59411,8184.174,417.7012114,4.177012114,5.07882150014242
"E02000109",14,2.815481,25.12479,42.30449,0.1150204,0.8559395,0.2128954,11.827,1.381,43.105,43,12893,"E09000005","E09000005",14.93058,7.205461,118.0852,26.53082,7.471614,22.03974,1.297648,1.381,43.105,6.936784,10.33093,9.036911,14.48876,10.31545,5.430587,18.58113,6643.639,410.40576,4.1040576,5.24360529581706
"E02000110",4,2.713988,12.77641,25.1597,0.1296363,0.8272085,0.0494621,12.174,1.388,44.217,43,8622,"E09000005","E09000005",17.119,9.765716,109.3484,7.815012,6.294052,13.98541,1.817732,1.388,44.217,7.180546,7.341133,4.198211,10.71347,7.429191,4.30274,29.31435,10789.94,413.8448914,4.138448914,5.31146415074666
"E02000111",10,3.287646,11.40456,60.42417,0.1274954,0.8501502,0.8791658,11.854,1.419,39.003,43,10798,"E09000005","E09000005",18.66086,8.538618,121.5206,45.40993,6.798201,11.99141,0.3373543,1.419,39.003,7.857594,13.10301,10.34338,18.41163,13.65348,5.743879,14.64891,9574.125,409.0677943,4.090677943,5.19226463635763
"E02000112",8,3.497903,20.47754,52.08418,0.1257271,0.8463001,0.879983,12.512,1.478,46.39,43,10492,"E09000005","E09000005",19.58635,7.977507,124.2477,34.04368,6.891433,17.8011,1.092027,1.478,46.39,7.856389,11.44667,9.567054,20.80253,15.70203,6.141904,15.02111,8269.296,410.40576,4.1040576,5.21022272109985
"E02000113",8,2.577687,39.36673,19.51796,0.2849951,0.8635529,0,12.877,1.785,52.495,43,9815,"E09000005","E09000005",19.41926,7.804381,135.4807,7.426204,4.640083,44.174,0.3832211,1.785,52.495,12.87013,14.80504,10.72999,17.26766,13.61145,4.019488,8.297808,6616.373,411.7437257,4.117437257,5.3469869295756
"E02000114",5,2.551724,16,25.02857,0.1544409,0.8553821,0.0776915,12.561,1.492,46.171,43,10150,"E09000005","E09000005",14.97537,7.211823,109.9125,6.970033,5.571587,15.07214,1.132075,1.492,46.171,7.727913,7.023546,4.870195,13.74522,14.03043,3.601843,27.9073,16546.52,413.8448914,4.138448914,5.27795124053955
"E02000115",4,3.348088,11.63506,13.58278,0.1477443,0.8264261,0.3117506,12.409,1.376,47.199,43,8811,"E09000005","E09000005",16.71774,8.2397,117.2164,4.004796,1.76259,11.67866,1.882494,1.376,47.199,5.959149,5.81175,3.01116,6.569804,8.048349,4.392689,33.10731,10380.1,415.9460571,4.159460571,5.2497239112854
"E02000116",6,1.949712,20.54795,26.89913,0.2131617,0.8724797,0.085858,12.561,1.492,46.171,43,9386,"E09000005","E09000005",16.55657,5.668016,140.7618,8.131976,4.50141,22.89955,1.214277,1.492,46.171,10.71996,9.793542,7.411329,19.34886,18.51183,3.975033,18.54468,8561.335,411.7437257,4.117437257,5.34193229675293
"E02000117",28,2.932596,42.49726,17.45162,0.2597043,0.863346,0.4411887,12.781,1.594,48.633,43,13026,"E09000005","E09000005",19.19238,7.577153,130.8876,4.153833,4.586698,41.82969,0.4578373,1.594,48.633,10.82553,10.38989,9.387933,20.01743,16.61319,3.969103,9.649436,14635.73,411.7437257,4.117437257,5.34297347068787
"E02000118",14,2.958809,16.55348,55.89983,0.1192211,0.8574642,0.0636605,12.09,1.425,41.757,43,10342,"E09000005","E09000005",19.86076,7.861149,118.2098,38.6313,5.220159,15.11936,0.5729443,1.425,41.757,7.61969,11.55316,15.10452,19.91459,10.60204,5.419751,12.4319,8382.345,409.0677943,4.090677943,5.31492614746094
"E02000119",11,2.8,53.51213,11.81354,0.2599673,0.8523418,0,13.18,1.589,58.446,43,9000,"E09000005","E09000005",17.47778,6.822222,168.0885,4.401214,2.759382,51.15894,0.3725165,1.589,58.446,12.23845,13.02803,8.843268,16.69957,13.55046,4.302372,9.227985,3500.122,410.40576,4.1040576,5.35756333669027
"E02000120",2,2.310947,14.58333,13.02083,0.1554798,0.8348135,0,12.94,1.621,56.667,43,9217,"E09000005","E09000005",16.25258,8.050342,116.9279,2.832646,1.67137,12.24224,1.812459,1.621,56.667,7.582079,5.65935,3.138037,8.742971,13.06811,5.414307,28.20445,18209.8,415.9460571,4.159460571,5.42618004480998
"E02000121",15,2.703707,10.33737,67.47404,0.1270836,0.8437644,0,13.221,1.641,52.653,43,10763,"E09000005","E09000005",16.67751,8.835827,110.7611,49.28915,5.138251,8.395836,0.6604724,1.641,52.653,6.603774,13.07278,12.1743,19.83378,11.43144,4.905335,15.8778,7712.571,409.0677943,4.090677943,5.28533188501994
"E02000122",8,4.582693,11.87035,14.93649,0.1172705,0.8220481,0.0866444,12.417,1.481,46.617,43,7812,"E09000005","E09000005",20.2765,10.25346,110.9446,7.067707,3.379131,11.59797,0.9035771,1.481,46.617,7.356102,5.779795,3.080965,6.973967,10.33284,4.338467,20.73191,6496.574,413.8448914,4.138448914,5.33787488937378
"E02000123",12,2.062374,32.98376,15.29093,0.2104787,0.8814247,0.2581697,12.995,1.621,51.609,43,15904,"E09000005","E09000005",19.10211,6.011066,125.8855,4.511176,2.901012,33.0661,0.5367212,1.621,51.609,11.22881,9.095037,7.53632,19.38559,17.47054,4.915317,13.99116,15366.43,411.7437257,4.117437257,5.355664173762
"E02000124",6,2.557772,15.3777,10.97122,0.1232347,0.8322955,0.0684797,12.516,1.489,49.397,43,10126,"E09000005","E09000005",17.37112,8.018961,102.9291,2.827235,1.52612,12.56114,1.134807,1.489,49.397,7.326194,5.133435,2.838688,7.989121,11.06446,5.519881,26.94493,9235.104,413.8448914,4.138448914,5.39247941970825
"E02000125",5,3.712208,25.31405,17.01561,0.1206684,0.8564169,0.1017106,12.37,1.47,46.555,43,10452,"E09000005","E09000005",19.2212,8.419441,123.9209,7.452612,2.376329,18.77947,0.8969024,1.47,46.555,8.065886,6.316862,4.262184,9.492273,12.2068,5.409287,21.4696,13646.41,413.8448914,4.138448914,5.40966268380483
"E02000126",5,2.574457,35.6711,12.51511,0.2848392,0.8476228,0.3215434,12.94,1.621,56.667,43,7924,"E09000005","E09000005",18.09692,7.508834,131.964,2.610933,2.237942,39.31833,1.234727,1.621,56.667,11.11111,11.29785,8.123249,13.69437,16.09644,4.183655,16.04325,18098.2,415.9460571,4.159460571,5.47791322072347
"E02000127",2,4.168871,3.59116,3.70955,0.2056114,0.9078611,0.459743,11.36,1.233,29.562,42,9451,"E09000006","E09000006",18.09332,8.845625,118.8234,1.980431,0.2475539,9.654603,0.7662383,1.233,29.562,10.98661,7.625034,5.684613,11.31457,8.225616,15.5951,1.964076,4246.956,413.4423771,4.134423771,5.34080735842387
"E02000128",1,4.677089,1.059927,3.709743,0.0838265,0.8840964,0.8774335,10.776,1.141,25.191,42,7804,"E09000006","E09000006",19.91286,12.67299,101.6184,1.494379,1.151631,2.796819,0.9734028,1.141,25.191,7.097118,6.85699,4.909285,6.296691,4.784418,20.10212,1.720877,3076.025,419.7096,4.197096,5.05137284596761
"E02000130",1,2.805472,10.27547,5.596852,0.1112832,0.8702906,0.1895375,12.059,1.381,33.842,42,8626,"E09000006","E09000006",19.34848,9.923487,108.2573,1.718474,1.402578,16.35077,1.06141,1.381,33.842,7.97822,5.989583,3.929924,6.723485,6.742323,25.9012,5.874499,5803.895,424.8205714,4.248205714,5.38106648127238
"E02000131",6,1.300921,13.79928,6.51135,0.1431676,0.8971898,0.4802323,11.757,1.3,33.963,42,10531,"E09000006","E09000006",14.73744,5.564524,106.9508,1.786911,0.9157918,21.95667,0.9604646,1.3,33.963,7.971159,5.587823,3.605047,7.891047,9.078054,28.45023,7.480204,5961.129,421.1212114,4.211212114,5.17420832316081
"E02000132",5,4.418262,2.216278,4.700038,0.0984322,0.8793375,0.6653438,11.466,1.2,31.501,42,10185,"E09000006","E09000006",16.54394,10.00491,93.87929,3.081592,0.5953076,6.79351,1.424069,1.2,31.501,5.519348,4.602851,2.912424,4.439919,3.54366,34.65909,5.861244,5861.565,425.4459429,4.254459429,5.38416401545207
"E02000133",4,7.796738,0.5777443,5.450892,0.0400492,0.8057163,1.91547,10.669,1.054,25.238,42,10607,"E09000006","E09000006",21.93834,12.73687,86.4411,3.799709,0.843223,2.082032,0.9785551,1.054,25.238,4.667519,4.177323,1.811594,2.621483,1.818182,29.00149,1.594635,1774.697,422.0853943,4.220853943,5.0622111691369
"E02000134",7,3.484379,2.295506,4.332364,0.1087818,0.8546982,1.002506,11.364,1.225,29.424,42,11939,"E09000006","E09000006",17.68155,9.414524,107.1013,2.469136,0.6126427,5.123921,0.8818342,1.225,29.424,6.184505,5.480158,2.765848,5.755025,5.344742,26.87252,2.65377,6170.657,424.39104,4.2439104,5.25418241818746
"E02000135",7,2.638322,15.61761,6.294368,0.2333441,0.8975084,0.9759606,11.938,1.34,32.916,42,10537,"E09000006","E09000006",18.60112,6.71918,137.4267,1.561537,2.034107,28.35422,0.4931169,1.34,32.916,11.28423,9.537299,5.68933,13.10198,11.56701,16.9304,4.593194,9107.658,429.4935771,4.294935771,5.33996232350667
"E02000136",8,7.871416,1.602425,4.504114,0.1165654,0.8884709,3.893157,10.708,1.09,24.447,42,5755,"E09000006","E09000006",21.04257,14.26586,106.4343,2.182263,2.287011,3.928073,2.287011,1.09,24.447,9.632446,6.337136,4.604985,8.027039,3.781837,14.56136,0.6174428,1262.358,425.6549486,4.256549486,4.94872983296712
"E02000137",6,6.559887,1.426146,4.108659,0.0593787,0.833002,1.827242,11.199,1.157,29.198,42,8491,"E09000006","E09000006",19.05547,13.04911,93.5585,2.862254,0.4600051,3.961155,0.7283414,1.157,29.198,5.563619,5.249153,3.096275,3.701016,3.797248,26.68525,3.013412,4562.149,426.6966857,4.266966857,5.2586456934611
"E02000138",5,8.504433,1.674787,3.714982,0.0410725,0.8102601,0.1134073,11.031,1.116,27.578,42,8572,"E09000006","E09000006",20.84694,14.89734,79.80762,2.545363,0.5922379,3.881048,1.083669,1.116,27.578,4.154026,4.550758,2.660443,3.453909,3.398471,29.97451,3.908241,4112.38,428.0951314,4.280951314,5.33525302675035
"E02000139",5,3.425879,4.433735,3.566265,0.0723483,0.8536822,0.1235585,11.587,1.346,31.167,42,7852,"E09000006","E09000006",19.9567,8.443708,96.30179,1.455244,0.8786381,6.630972,0.6315212,1.346,31.167,6.724933,5.729546,3.374605,5.195436,3.802487,30.67219,4.793656,5111.386,429.4935771,4.294935771,5.42148526509603
"E02000140",5,3.257515,2.543143,2.043597,0.2334629,0.9213276,0,11.118,1.235,27.407,42,8749,"E09000006","E09000006",18.04778,9.315351,122.3486,0.7088671,0.9451561,8.444223,0.7088671,1.235,27.407,11.29332,11.16955,8.415842,13.73762,6.989936,12.31473,0.6221409,4636.337,429.2245029,4.292245029,5.08071168263753
"E02000141",3,3.078371,8.705114,4.461371,0.1055297,0.8861074,0.3170029,12.111,1.417,33.054,42,7439,"E09000006","E09000006",19.55908,8.509209,96.61284,1.815562,1.729107,16.59942,0.9798271,1.417,33.054,9.63365,6.729987,4.776119,7.109905,7.658264,22.18588,5.599384,7972.649,429.4935771,4.294935771,5.32390880584717
"E02000142",4,4.943439,1.826648,4.835244,0.0556662,0.8407875,2.510561,11.098,1.109,28.632,42,8840,"E09000006","E09000006",19.40045,12.56787,95.93683,3.633072,0.6638503,3.452022,1.279421,1.109,28.632,6.955067,6.070745,3.083174,4.445507,3.647777,23.736,1.459111,4966.979,424.39104,4.2439104,5.15845449765523
"E02000144",4,4.072536,1.812572,5.669109,0.051343,0.8557608,0.1382329,11.348,1.142,31.383,42,9871,"E09000006","E09000006",17.74896,10.23199,87.34709,3.9166,0.6796452,4.734478,1.486004,1.142,31.383,5.49358,6.167123,2.441591,5.241002,5.550373,26.91231,2.61194,4972.191,424.39104,4.2439104,5.24025336901347
"E02000145",1,3.019732,3.527816,2.216192,0.2197581,0.9175749,0,10.695,1.035,21.448,42,9173,"E09000006","E09000006",16.85381,9.517061,124.7887,0.9522632,0.6678209,11.36532,0.7172891,1.035,21.448,10.09949,10.25023,7.356045,12.99367,6.838988,13.22922,1.130856,813.1767,425.2138971,4.252138971,4.82662760127675
"E02000146",7,5.138714,1.377727,3.788749,0.0660163,0.8626121,1.850072,11.015,1.125,26.83,42,9516,"E09000006","E09000006",18.55822,9.993695,98.17796,1.741951,0.6246997,3.291687,0.7808746,1.125,26.83,7.012687,5.928489,3.644752,5.859285,6.319703,23.20041,1.740453,5276.119,424.39104,4.2439104,5.19603943824768
"E02000147",5,5.655372,1.3058,5.34467,0.0343045,0.8239727,0.2258753,10.767,1.067,26.047,42,8293,"E09000006","E09000006",23.35705,14.97649,84.15449,3.099511,0.9285983,2.522274,1.167022,1.067,26.047,5.925926,5.634921,2.539683,3.333333,2.944325,20.28908,1.909351,3684.885,426.6966857,4.266966857,5.19751143455505
"E02000148",1,6.335311,1.063022,4.062263,0.045977,0.8322059,0,10.64,1.045,23.923,42,6740,"E09000006","E09000006",21.69139,15.32641,92.17527,2.353834,0.4555809,2.36902,0.7593014,1.045,23.923,6.21217,6.403313,3.854731,3.886588,3.049308,24.54585,1.038062,2401.285,425.6549486,4.256549486,5.04447897275289
"E02000149",5,4.278141,1.534919,3.031466,0.1567214,0.9120767,0.0259471,11.295,1.254,28.626,42,8111,"E09000006","E09000006",20.99618,11.10837,107.3667,1.076803,0.4929943,5.150493,0.8432797,1.254,28.626,8.980044,8.980044,6.54102,9.090909,5.550484,16.32281,1.113748,4316.754,429.2245029,4.292245029,4.88415129979451
"E02000150",1,4.834429,2.968914,4.051694,0.0559338,0.8588681,0,11.137,1.141,27.373,42,8667,"E09000006","E09000006",23.37602,11.57263,90.44399,1.532751,0.8142737,6.214825,1.017842,1.141,27.373,8.386464,6.694458,3.874448,5.002452,5.054832,18.83139,2.535984,2816.461,428.0951314,4.280951314,5.2283984820048
