msoa,meanUVAJAN01APR17
E02005264,389.3373257
E02005265,390.85632
E02005266,388.3009371
E02005267,387.50976
E02005268,388.3009371
E02005269,388.8555429
E02005270,380.7877303
E02005271,383.4440229
E02005272,383.6057143
E02005273,384.1640229
E02005274,380.3928686
E02005275,386.0014629
E02005276,374.6226416
E02005277,379.5250286
E02005278,385.5883886
E02005279,388.3693166
E02005280,380.5064229
E02005281,382.0649143
E02005284,388.7576229
E02005285,382.8150073
E02005286,386.2859657
E02005287,390.2013257
E02005288,391.2562286
E02005289,388.8555429
E02005290,388.3009371
E02005291,387.50976
E02005292,388.8555429
E02005293,389.0364343
E02005294,391.3798629
E02005295,389.6516571
E02005296,390.7371703
E02005297,391.6470857
E02005298,389.6746971
E02005299,391.4973257
E02005300,388.6576457
E02005301,391.4973257
E02005302,391.0023771
E02005303,394.2080229
E02005304,386.5009371
E02005305,393.8442789
E02005306,405.4148023
E02005307,403.8689829
E02005308,396.2855314
E02005309,401.9116114
E02005310,401.9116114
E02005311,393.3643886
E02005312,388.8629486
E02005313,388.8629486
E02005314,384.9276343
E02005315,401.0013257
E02005316,392.7982629
E02005317,392.7982629
E02005318,397.1434971
E02005319,375.5975314
E02005320,374.37696
E02005321,379.8037029
E02005322,393.4228114
E02005323,382.1093486
E02005324,381.3823543
E02005325,364.7199086
E02005326,379.8267429
E02005327,383.5008
E02005328,380.2350857
E02005329,380.6434286
E02005330,385.5293486
E02005331,376.8718629
E02005332,382.1397943
E02005334,403.7847771
E02005335,402.0126171
E02005336,404.6708571
E02005337,409.9330286
E02005338,404.9987657
E02005339,405.7173257
E02005340,409.5454629
E02005341,407.6709943
E02005342,407.92896
E02005343,408.7806171
E02005344,399.8090057
E02005345,398.1674057
E02005346,400.5440229
E02005347,399.6578057
E02005348,400.7972571
E02005349,400.9749943
E02005350,402.2158629
E02005351,399.6260571
E02005352,408.2895771
E02005353,397.2836571
E02005354,403.4271086
E02005355,406.9719771
E02005356,404.07408
E02005357,417.5572114
E02005358,405.2834743
E02005359,411.4664229
E02005360,400.4677029
E02005361,410.0247771
E02005362,410.7456
E02005363,410.61888
E02005364,410.3007086
E02005365,409.8692571
E02005366,405.4612114
E02005368,412.3672457
E02005369,425.2480457
E02005370,400.06512
E02005371,415.5092571
E02005372,404.2057665
E02005373,421.37856
E02005374,423.36864
E02005375,423.80736
E02005376,415.6288457
E02005377,412.0140343
E02005378,403.2277029
E02005379,411.1619657
E02005380,400.7760274
E02005381,400.33728
E02005382,401.2518857
E02005383,393.7196983
E02005384,396.077184
E02005385,388.0676571
E02005386,387.8360229
E02005387,387.6043886
E02005388,387.8360229
E02005389,387.8360229
E02005390,388.8676389
E02005391,410.3201829
E02005392,409.8723429
E02005393,407.3952549
E02005394,414.9306514
E02005395,412.7089371
E02005396,408.6600369
E02005397,400.5706971
E02005398,397.9057371
E02005399,408.8061257
E02005400,402.54912
E02005401,399.2256
E02005402,403.29792
E02005403,406.1507657
E02005404,405.9960686
E02005405,405.87264
E02005406,401.2786286
E02005407,401.5865829
E02005408,397.0697143
E02005409,400.0081371
E02005412,410.87232
E02005414,412.8698057
E02005415,410.8252114
E02005416,415.6492114
E02005417,415.2593829
E02005418,414.1258971
E02005419,415.2875657
E02005420,413.7934629
E02005422,413.5157486
E02005423,420.1508571
E02005424,410.6460343
E02005425,407.7326263
E02005426,405.2460343
E02005427,402.1434514
E02005428,405.0222994
E02005429,418.4829257
E02005430,403.2714122
E02005431,412.7136
E02005432,408.4501812
E02005433,416.7299657
E02005434,399.9003429
E02005435,414.6925714
E02005436,417.1671771
E02005437,414.9594514
E02005438,412.6820571
E02005439,396.7498286
E02005440,419.51808
E02005441,408.6102109
E02005442,395.1368229
E02005443,397.74816
E02005444,397.5779657
E02005445,397.74816
E02005446,397.7218286
E02005447,399.3428571
E02005448,392.3259429
E02005449,395.0238857
E02005450,392.3259429
E02005451,393.8605714
E02005452,400.3068343
E02005453,401.5682743
E02005455,407.2558629
E02005456,402.8488457
E02005457,406.7201829
E02005458,414.8510694
E02005459,401.2912457
E02005460,408.8624914
E02005461,413.99136
E02005462,409.45536
E02005463,408.7991314
E02005464,410.6506057
E02005465,415.4501094
E02005466,424.5875383
E02005467,425.8236343
E02005468,426.2677029
E02005469,414.5615177
E02005470,413.8411886
E02005471,420.6168
E02005472,421.2344229
E02005473,417.9147429
E02005474,429.5447589
E02005475,423.7428343
E02005476,411.7575967
E02005477,414.3250286
E02005478,408.5341714
E02005479,408.0281143
E02005480,402.47424
E02005481,402.3804343
E02005482,416.1074057
E02005483,416.5815086
E02005484,411.1669029
E02005485,414.7866514
E02005486,408.15936
E02005487,415.46808
E02005488,418.5071177
E02005489,417.2479817
E02005490,415.8156343
E02005491,409.2068571
E02005492,406.357556
E02005493,408.5205943
E02005494,405.1277486
E02005495,403.3020343
E02005496,404.728128
E02005497,403.0411886
E02005498,402.4754743
E02005499,409.1336229
E02005500,397.2725486
E02005501,400.3594971
E02005502,408.661538
E02005503,424.8637127
E02005504,419.6545247
E02005505,427.2741669
E02005506,426.1048457
E02005507,426.31872
E02005508,426.1517897
E02005509,411.2549486
E02005510,426.2907429
E02005511,427.6347429
E02005512,433.30104
E02005513,434.7409371
E02005514,423.0436702
E02005515,432.2234057
E02005516,433.2084114
E02005517,423.2810057
E02005518,425.1003429
E02005519,422.3380114
E02005520,419.1985371
E02005521,423.2145189
E02005522,413.22816
E02005523,409.0295314
E02005524,410.6460343
E02005525,422.1207771
E02005526,415.7784
E02005527,407.7643886
E02005528,424.5835886
E02005529,411.7749943
E02005530,418.1792914
E02005531,420.5773714
E02005532,419.56992
E02005533,417.07152
E02005534,419.56992
E02005535,417.76128
E02005536,423.4702629
E02005537,419.06304
E02005538,419.2490057
E02005539,422.1277714
E02005540,425.7248914
E02005541,420.5818286
E02005542,418.5347657
E02005543,415.0773943
E02005544,415.2034286
E02005545,417.2256
E02005546,415.1994514
E02005547,415.10592
E02005548,415.7474743
E02005549,418.65408
E02005550,415.1914971
E02005551,414.02304
E02005552,421.051298
E02005553,414.2081829
E02005554,416.4593554
E02005555,407.90208
E02005556,418.1196343
E02005557,418.9898057
E02005558,420.0186514
E02005559,418.1196343
E02005560,414.1966629
E02005561,422.0426057
E02005562,415.6915592
E02005563,425.12256
E02005564,425.8654629
E02005565,431.6971886
E02005566,428.8653257
E02005567,428.3136
E02005568,429.6938841
E02005569,427.0354286
E02005570,426.4378971
E02005571,433.6386612
E02005572,423.9595886
E02005573,424.35456
E02005574,419.8985143
E02005575,421.5025371
E02005576,417.6707657
E02005577,428.6506971
E02005578,421.98912
E02005579,418.7459109
E02005580,419.6324571
E02005581,416.5996114
E02005582,421.8349714
E02005583,420.28704
E02005584,413.23968
E02005585,418.1792914
E02005586,424.5835886
E02005587,422.0767543
E02005588,417.51936
E02005589,418.1792914
E02005590,415.8528
E02005592,416.6759314
E02005593,415.46016
E02005594,418.3095771
E02005595,415.1725714
E02005596,411.1998171
E02005597,423.2637257
E02005598,422.6564571
E02005599,429.9000686
E02005600,429.4614857
E02005601,429.3693257
E02005602,415.2087771
E02005603,429.4705371
E02005604,420.8563749
E02005605,422.3139429
E02005606,422.2576457
E02005607,430.604928
E02005608,427.1035886
E02005609,426.9229714
E02005610,429.0587559
E02005611,434.5006629
E02005612,434.7812571
E02005613,420.2002286
E02005614,416.9598171
E02005615,427.4907429
E02005616,420.2002286
E02005617,425.12688
E02005619,418.958302
E02005620,419.5765029
E02005621,414.1522286
E02005622,421.0049829
E02005623,433.7757257
E02005624,415.7226514
E02005625,411.8511086
E02005626,412.0374857
E02005627,425.4976183
E02005628,418.3014034
E02005629,424.1357486
E02005630,426.2455249
E02005631,427.941551
E02005632,441.6759771
E02005633,436.8869486
E02005634,437.9278629
E02005635,438.8173714
E02005636,441.8775771
E02005637,439.6520229
E02005638,437.0704457
E02005639,425.9809176
E02005640,414.3381943
E02005641,425.458944
E02005642,427.4327314
E02005643,429.4672457
E02005644,427.4327314
E02005645,425.3982171
E02005646,429.4672457
E02005647,430.1098971
E02005648,432.4657371
E02005649,432.2561829
E02005650,426.3802971
E02005651,428.2288457
E02005652,426.3802971
E02005653,430.4003657
E02005654,430.4003657
E02005655,430.0773943
E02005656,431.8202057
E02005657,421.3771886
E02005658,415.8736457
E02005659,428.8797257
E02005660,434.7606857
E02005661,428.8797257
E02005662,422.3766857
E02005663,411.3709714
E02005664,422.3766857
E02005665,431.8202057
E02005666,413.6223086
E02005667,413.6223086
E02005668,411.3709714
E02005669,428.8797257
E02005670,415.8736457
E02005671,422.3766857
E02005672,415.8736457
E02005673,413.6223086
E02005674,422.3766857
E02005675,419.41584
E02005676,419.46912
E02005677,420.8200457
E02005678,420.5965714
E02005679,423.0645943
E02005680,419.2634057
E02005681,422.7013029
E02005682,423.1125943
E02005683,421.0823314
E02005684,432.9491657
E02005685,420.3672686
E02005686,423.0461623
E02005687,428.0043703
E02005688,422.4030171
E02005689,423.8858057
E02005690,423.9146057
E02005691,423.0234514
E02005692,434.1809829
E02005693,433.0957714
E02005694,427.3191771
E02005695,435.26016
E02005696,427.3191771
E02005697,428.5629257
E02005698,428.5629257
E02005699,428.5629257
E02005700,426.0192
E02005701,430.8411429
E02005702,361.4029754
E02005703,359.0102769
E02005704,370.9448703
E02005705,356.4318147
E02005706,352.6000777
E02005707,359.4687529
E02005708,358.5460993
E02005709,370.89984
E02005710,373.2879086
E02005711,371.6228571
E02005712,369.2161646
E02005713,373.4997943
E02005714,370.88928
E02005715,368.57088
E02005716,370.3625143
E02005717,373.7919086
E02005718,370.8668571
E02005719,373.20768
E02005720,374.3501538
E02005721,367.8578743
E02005722,370.7138517
E02005723,361.6856229
E02005724,365.8793143
E02005725,372.4202057
E02005726,364.1782629
E02005727,342.2094797
E02005728,350.5222531
E02005729,366.38592
E02005730,360.3949714
E02005731,378.1077943
E02005732,368.49552
E02005733,364.3818265
E02005734,370.3243886
E02005735,365.2509257
E02005736,365.2509257
E02005737,366.4638171
E02005738,366.9449143
E02005739,363.8024229
E02005740,366.7079314
E02005741,365.2599086
E02005742,374.7705051
E02005743,388.309756
E02005744,382.1994888
E02005745,390.9102171
E02005746,388.48608
E02005747,391.7524114
E02005748,381.1026651
E02005749,378.2197029
E02005750,384.9770057
E02005751,389.9100976
E02005752,384.6744411
E02005753,383.3296457
E02005754,388.0571246
E02005755,392.0823771
E02005756,391.0187886
E02005757,386.0242286
E02005758,392.5157878
E02005759,389.0367478
E02005760,391.9630629
E02005761,402.2131004
E02005762,392.5075886
E02005763,390.1359543
E02005764,389.4482057
E02005765,389.4852343
E02005766,396.3095706
E02005767,402.8650971
E02005768,400.9935086
E02005769,394.9825371
E02005770,392.5509943
E02005771,392.2082743
E02005772,398.8437943
E02005773,392.5509943
E02005774,392.8937143
E02005775,392.2082743
E02005776,400.0773486
E02005777,398.8415314
E02005778,400.9804114
E02005779,392.5509943
E02005780,400.0981029
E02005781,404.7070629
E02005782,387.2894875
E02005783,385.0093029
E02005784,385.8289371
E02005785,388.2807771
E02005786,381.6418743
E02005787,392.7869074
E02005788,395.0333849
E02005789,393.7665413
E02005790,396.5017998
E02005791,395.1449648
E02005794,393.0936098
E02005795,387.6130286
E02005796,394.6111543
E02005797,390.5689371
E02005798,393.6993943
E02005799,395.5614171
E02005800,391.6964571
E02005801,395.5614171
E02005802,385.7735314
E02005803,388.4749714
E02005804,385.7735314
E02005805,388.85568
E02005806,379.8506057
E02005807,396.1331383
E02005808,398.6472686
E02005809,401.3086629
E02005810,404.0428408
E02005811,397.67616
E02005812,402.6492343
E02005813,397.3037349
E02005814,402.6659657
E02005815,399.1397486
E02005816,400.7542629
E02005817,411.6378514
E02005818,398.1616457
E02005819,402.6289371
E02005820,407.9026286
E02005821,400.9198629
E02005822,405.8671543
E02005823,400.1200457
E02005824,400.1200457
E02005825,403.4460343
E02005826,397.7205943
E02005827,397.5017143
E02005828,410.6328686
E02005829,394.9714286
E02005830,395.89056
E02005831,409.2833829
E02005832,409.2833829
E02005833,409.9581257
E02005834,402.7315886
E02005835,415.1725714
E02005836,406.4002971
E02005837,410.0590629
E02005838,412.5136457
E02005839,395.2178743
E02005840,409.0573029
E02005842,401.5256229
E02005843,406.9216183
E02005844,392.0906057
E02005846,403.3621029
E02005847,403.3621029
E02005848,401.6421943
E02005849,400.0859429
E02005850,400.8867429
E02005851,404.5692343
E02005852,404.5692343
E02005853,398.4718629
E02005856,396.8878629
E02005857,396.6085029
E02005858,399.1626514
E02005859,399.2578971
E02005860,401.8404343
E02005861,401.9858743
E02005862,401.6949943
E02005863,401.9747657
E02005864,400.2341486
E02005865,403.49952
E02005866,399.9316114
E02005868,400.3690971
E02005869,398.8038857
E02005870,392.5258971
E02005871,405.0818743
E02005872,405.0493714
E02005873,398.8038857
E02005874,404.1942857
E02005875,408.3579429
E02005876,408.6845486
E02005877,410.02848
E02005878,414.9750857
E02005879,412.3197257
E02005880,401.7943954
E02005881,401.7727543
E02005882,404.7428571
E02005883,408.1227429
E02005884,407.71296
E02005885,410.6907429
E02005886,403.44768
E02005887,411.97824
E02005888,407.71296
E02005889,409.9404343
E02005890,407.71296
E02005891,401.7906514
E02005892,405.1565486
E02005893,401.02272
E02005894,399.96864
E02005895,404.9626629
E02005896,407.7275657
E02005897,399.1143771
E02005898,401.7912686
E02005899,415.05408
E02005900,415.2005486
E02005901,410.5400914
E02005902,414.5146971
E02005903,409.1138743
E02005904,416.611584
E02005905,414.8541257
E02005906,408.3933806
E02005907,395.9177143
E02005908,409.6643657
E02005909,410.8501029
E02005910,411.1492114
E02005911,410.2594286
E02005912,409.9235657
E02005913,410.9105829
E02005914,408.6520457
E02005915,407.0852023
E02005916,412.0465371
E02005917,406.7693486
E02005918,406.5940114
E02005919,408.5502171
E02005920,403.6410514
E02005921,419.6182629
E02005922,418.5096686
E02005923,418.5096686
E02005924,420.6667886
E02005925,419.0679771
E02005926,419.0679771
E02005927,422.4091886
E02005928,424.1739429
E02005929,422.6878903
E02005930,425.2835109
E02005931,421.5600823
E02005932,428.2765714
E02005933,428.2765714
E02005934,425.8388571
E02005935,428.2765714
E02005936,418.2957257
E02005937,411.1282286
E02005938,408.4654629
E02005939,407.4373029
E02005940,411.2746971
E02005941,412.1977371
E02005942,413.6239543
E02005943,409.6956343
E02005944,411.0656914
E02005945,411.0656914
E02005946,407.1645257
E02005947,414.9668571
E02005948,413.9451429
E02005949,407.1645257
E02005950,411.0656914
E02005951,414.9668571
E02005952,416.57472
E02005953,411.0656914
E02005954,420.1720457
E02005955,420.1720457
E02005956,417.3786514
E02005957,427.5927771
E02005958,417.4592914
E02005959,420.3137829
E02005960,416.2011429
E02005961,424.7304686
E02005962,419.9210057
E02005963,427.8547749
E02005964,430.5632914
E02005965,417.0875246
E02005966,416.8133486
E02005967,414.5216914
E02005968,421.0244571
E02005969,420.937344
E02005970,416.8133486
E02005971,414.5216914
E02005972,422.4951771
E02005973,410.8525714
E02005974,413.4523886
E02005975,415.0765029
E02005976,418.8083657
E02005977,419.5296
E02005978,413.9037257
E02005979,418.9494857
E02005980,431.3470629
E02005981,431.3470629
E02005982,433.6903543
E02005983,433.6903543
E02005984,421.0133486
E02005985,435.6831086
E02005986,418.1101714
E02005987,434.3883429
E02005988,424.0355657
E02005991,421.1333486
E02005992,422.5322057
E02005993,401.8529829
E02005994,407.4321894
E02005995,402.9189355
E02005996,407.8974171
E02005997,411.73632
E02005998,407.1925029
E02005999,411.0879086
E02006000,407.54592
E02006001,406.2569143
E02006002,410.5431771
E02006003,408.5732571
E02006004,410.08896
E02006005,405.3920914
E02006006,409.0143086
E02006007,414.33024
E02006008,409.5730286
E02006009,411.1599086
E02006010,421.2852245
E02006011,419.1130286
E02006012,414.3688457
E02006013,406.6179429
E02006014,425.76864
E02006015,411.1851233
E02006016,409.6252343
E02006017,414.9372343
E02006018,415.0063543
E02006019,413.2347429
E02006020,406.0027886
E02006021,406.8773486
E02006022,404.0288229
E02006023,412.5925029
E02006024,413.9119543
E02006025,414.0329143
E02006026,412.1493943
E02006027,417.5917714
E02006028,409.7428114
E02006029,408.8445257
E02006030,407.79216
E02006031,408.2729143
E02006032,407.79216
E02006033,409.3664914
E02006034,414.9438171
E02006035,404.2121143
E02006036,403.7891657
E02006037,409.3664914
E02006038,406.1330743
E02006039,416.1652114
E02006040,412.9684364
E02006041,407.1684343
E02006042,417.8133551
E02006043,419.6414453
E02006044,416.0534914
E02006045,402.4421486
E02006046,419.162112
E02006047,431.8921143
E02006048,422.6597486
E02006049,434.4159086
E02006050,432.5066743
E02006051,427.7672229
E02006052,425.4360686
E02006053,432.5066743
E02006054,438.69888
E02006055,421.0489234
E02006056,424.1520588
E02006057,422.96256
E02006058,432.2715429
E02006059,422.0421943
E02006060,433.5988114
E02006061,429.2878629
E02006062,429.1859931
E02006063,432.7861577
E02006064,431.5861029
E02006065,431.98272
E02006066,433.4251886
E02006067,433.8165943
E02006068,438.9575314
E02006069,441.5134629
E02006070,441.8275886
E02006071,432.27072
E02006072,433.6468114
E02006073,441.5134629
E02006074,450.7562057
E02006075,437.0487771
E02006076,429.2464457
E02006077,437.6085943
E02006078,438.8681829
E02006079,442.5728914
E02006080,441.7553829
E02006081,446.0377371
E02006082,438.6733714
E02006083,417.3901714
E02006084,437.5040914
E02006085,437.0449371
E02006086,441.5182629
E02006087,438.9185829
E02006088,437.98176
E02006089,437.98176
E02006090,438.9185829
E02006091,436.4018743
E02006092,438.9871543
E02006093,436.8091886
E02006094,436.9242514
E02006095,437.7538286
E02006096,434.916
E02006097,433.9553143
E02006098,435.2485029
E02006099,430.4352
E02006100,441.7064229
E02006101,429.599232
E02006102,445.3269943
E02006103,439.2442286
E02006104,443.96352
E02006105,439.8187886
E02006106,430.9625143
E02006107,430.7467886
E02006108,434.3105829
E02006109,426.4745143
E02006110,427.3264457
E02006111,427.63824
E02006112,431.9114057
E02006113,412.8726857
E02006114,416.6405486
E02006115,436.3607314
E02006116,430.6319684
E02006117,418.6357029
E02006118,389.73312
E02006119,393.7930971
E02006120,393.7930971
E02006121,394.8150857
E02006122,394.1210057
E02006123,404.3618743
E02006124,394.1210057
E02006125,390.89088
E02006126,397.6263771
E02006127,390.89088
E02006128,394.1210057
E02006129,402.9068571
E02006130,406.2581486
E02006131,398.7971657
E02006132,394.14528
E02006133,398.5105371
E02006134,394.2320914
E02006135,388.4225829
E02006136,403.0100376
E02006137,388.2951771
E02006138,387.3272914
E02006139,390.5823086
E02006140,384.0414171
E02006141,387.76704
E02006142,384.0414171
E02006143,395.9730514
E02006144,387.3118629
E02006145,402.98544
E02006146,399.3432686
E02006147,410.8188343
E02006148,400.21056
E02006149,402.8437029
E02006150,408.7924114
E02006151,407.5037486
E02006152,410.4111086
E02006153,405.8489829
E02006154,412.1600914
E02006155,407.5037486
E02006156,415.2672
E02006157,410.2911086
E02006158,384.5622857
E02006159,377.8123886
E02006160,372.8330743
E02006161,372.7740343
E02006162,376.2069943
E02006163,380.7272229
E02006164,378.3560229
E02006165,378.1725257
E02006166,380.1511543
E02006167,379.4305371
E02006168,379.0946743
E02006169,388.6206171
E02006170,386.5490743
E02006171,382.2549943
E02006172,386.08704
E02006173,400.7788251
E02006174,394.7581029
E02006175,402.1195886
E02006176,395.4156343
E02006177,411.6927086
E02006178,416.4973714
E02006179,387.0933943
E02006180,399.6576
E02006181,390.9330514
E02006182,395.6010789
E02006183,398.3218286
E02006184,387.6899657
E02006185,406.5909943
E02006186,408.415104
E02006187,406.7790171
E02006188,399.9653486
E02006189,393.5613257
E02006190,401.17824
E02006191,399.9102171
E02006192,403.7080114
E02006193,397.6712229
E02006194,397.4208686
E02006195,394.2218057
E02006196,394.72128
E02006197,397.7831314
E02006198,396.3307886
E02006199,399.61728
E02006200,397.7831314
E02006201,395.2121143
E02006202,400.0753371
E02006203,396.0279771
E02006204,406.2505371
E02006205,381.36576
E02006206,390.7686857
E02006207,396.9750857
E02006208,392.1531429
E02006209,396.3453257
E02006210,401.1919817
E02006211,384.5828571
E02006212,384.5614629
E02006213,397.6292571
E02006214,397.3352914
E02006215,391.2130286
E02006216,397.2741943
E02006217,399.6654171
E02006218,400.8256457
E02006219,398.1992229
E02006220,398.1992229
E02006221,402.5733943
E02006222,399.8437714
E02006223,397.1141486
E02006224,395.2668343
E02006225,404.7774171
E02006226,395.2668343
E02006227,440.3620114
E02006228,443.5837714
E02006229,443.9964343
E02006230,439.03728
E02006231,443.2266514
E02006232,438.38592
E02006233,434.4266057
E02006234,438.1068343
E02006235,437.900544
E02006236,442.7026286
E02006237,434.6598857
E02006238,421.0872686
E02006239,424.4110629
E02006240,424.3182171
E02006241,433.9509943
E02006242,435.7227233
E02006243,427.0250057
E02006245,433.7765486
E02006246,437.2007314
E02006247,436.5152229
E02006248,434.6397257
E02006249,434.6397257
E02006250,437.0383543
E02006251,432.1608686
E02006252,432.1608686
E02006253,427.2833829
E02006254,439.2538971
E02006255,432.1608686
E02006256,437.0383543
E02006257,439.2538971
E02006258,426.70944
E02006259,439.2538971
E02006260,433.4103771
E02006261,428.6626971
E02006262,440.7119177
E02006263,423.6949029
E02006264,425.2904229
E02006265,435.3997166
E02006266,437.8436571
E02006267,432.1817339
E02006268,439.7179886
E02006269,439.6075886
E02006270,436.4815543
E02006271,432.0370286
E02006272,433.7765486
E02006273,428.32512
E02006274,426.0502491
E02006275,445.1114057
E02006276,437.1922286
E02006277,436.51584
E02006278,445.1114057
E02006279,445.1114057
E02006280,440.4382354
E02006281,441.9266743
E02006282,439.5543771
E02006283,434.8790596
E02006284,434.9092114
E02006285,439.9197943
E02006286,439.9197943
E02006287,418.7664
E02006288,420.2500702
E02006289,416.5101257
E02006290,419.0901943
E02006291,427.2282514
E02006292,437.3005166
E02006293,426.2279103
E02006294,417.78432
E02006295,430.06464
E02006296,425.6108229
E02006297,423.9168
E02006298,428.2650514
E02006299,435.34224
E02006300,437.9583086
E02006301,441.4965943
E02006302,420.3141943
E02006303,420.3141943
E02006304,420.3141943
E02006305,417.6432
E02006306,416.6446629
E02006307,415.6461257
E02006308,417.6432
E02006309,412.9751314
E02006310,414.7331657
E02006311,423.504
E02006312,423.6640457
E02006313,415.8425829
E02006314,420.9303086
E02006315,423.3303771
E02006316,421.8207086
E02006317,419.6592
E02006318,411.8704457
E02006319,419.6592
E02006320,427.4479543
E02006321,411.8704457
E02006322,418.99584
E02006323,428.8824
E02006324,419.6592
E02006325,420.4347429
E02006326,431.66016
E02006327,429.3605486
E02006328,426.10464
E02006329,424.9855543
E02006330,430.9889829
E02006331,424.7514514
E02006332,429.6466286
E02006333,436.1570743
E02006334,432.20448
E02006335,421.2164571
E02006336,419.30208
E02006337,416.7787886
E02006338,416.7787886
E02006339,419.30208
E02006341,419.30208
E02006342,421.3588114
E02006343,424.9851429
E02006344,430.2407314
E02006345,415.0935771
E02006346,424.5794743
E02006347,416.72592
E02006348,414.1456457
E02006349,416.1871543
E02006350,419.4608914
E02006351,419.1971657
E02006352,416.1871543
E02006353,407.52864
E02006354,422.7346286
E02006355,416.1871543
E02006356,419.4608914
E02006357,408.8291657
E02006358,416.1871543
E02006359,418.8641143
E02006360,420.9309257
E02006361,426.2445257
E02006362,421.8459429
E02006363,425.0437714
E02006364,425.0437714
E02006365,426.4750629
E02006366,431.75232
E02006367,434.0970514
E02006368,432.5883429
E02006369,428.1720686
E02006370,428.8038171
E02006371,434.9184686
E02006372,437.8258286
E02006373,433.3301486
E02006374,431.6391771
E02006375,422.62272
E02006376,424.3634743
E02006377,424.7263543
E02006378,427.5853714
E02006379,424.7263543
E02006380,428.2856229
E02006381,424.4675657
E02006382,429.3783771
E02006383,433.1725714
E02006384,431.2754743
E02006385,429.3783771
E02006386,431.2754743
E02006387,434.0593371
E02006388,432.4661486
E02006389,433.6568229
E02006390,433.6368686
E02006391,435.4926171
E02006392,433.8437486
E02006393,429.0113829
E02006394,428.7558857
E02006395,423.7664914
E02006396,418.7602286
E02006397,433.0688914
E02006398,420.66144
E02006399,421.2024686
E02006400,424.4391771
E02006401,419.3687314
E02006402,419.9772343
E02006403,418.2829714
E02006404,420.64704
E02006405,420.64704
E02006406,422.6297143
E02006407,422.78688
E02006408,422.78688
E02006409,420.0181029
E02006410,423.0240686
E02006411,418.5216
E02006412,427.4479543
E02006413,425.0053029
E02006414,420.65424
E02006415,422.5626514
E02006416,420.8799086
E02006417,408.3757714
E02006418,419.2333714
E02006419,412.6056686
E02006420,412.6056686
E02006421,420.7638857
E02006422,417.9546514
E02006423,418.2097371
E02006424,419.2644343
E02006425,425.9232
E02006426,425.9232
E02006427,427.5335314
E02006429,423.4443429
E02006430,426.7855543
E02006431,420.1031314
E02006432,427.5294171
E02006433,420.7652571
E02006434,419.9381486
E02006435,426.3683657
E02006436,423.0481371
E02006437,420.3469714
E02006438,432.94272
E02006439,411.3008229
E02006440,415.07328
E02006441,413.8094263
E02006442,410.3489829
E02006443,416.3418514
E02006444,413.3927314
E02006445,417.29472
E02006446,420.1928229
E02006447,412.8949029
E02006448,420.9027429
E02006449,416.9236114
E02006450,422.0672914
E02006451,417.8583771
E02006453,424.0067657
E02006454,416.5664914
E02006455,420.6840686
E02006456,424.8119314
E02006457,425.3325943
E02006458,422.4079543
E02006459,421.3176686
E02006460,424.0433829
E02006461,430.9874743
E02006462,422.1685029
E02006463,425.6656457
E02006464,421.3925486
E02006465,425.15136
E02006466,428.9101714
E02006467,422.1156754
E02006468,406.5741257
E02006469,395.4651429
E02006470,396.7734857
E02006471,402.552
E02006472,398.46528
E02006473,411.8934857
E02006474,407.8110857
E02006475,395.4462171
E02006476,395.9687314
E02006477,390.5187429
E02006478,401.1496457
E02006479,398.1108343
E02006480,396.5592686
E02006481,405.9281829
E02006482,406.75968
E02006483,396.8545371
E02006484,394.8574629
E02006485,385.8525257
E02006486,400.4170971
E02006487,400.4170971
E02006488,386.9493943
E02006489,404.8825371
E02006490,407.2850743
E02006492,407.6405029
E02006493,402.3639771
E02006494,413.3178514
E02006495,402.8334171
E02006496,409.6528457
E02006497,410.5802057
E02006498,411.6885943
E02006499,416.4430629
E02006500,416.9417143
E02006501,416.4430629
E02006502,409.6544914
E02006503,409.324032
E02006504,407.5606491
E02006505,403.7134629
E02006506,413.3186743
E02006507,411.0311314
E02006508,417.1611086
E02006509,408.2613943
E02006510,412.5787611
E02006511,417.06864
E02006512,418.2879086
E02006513,427.5195429
E02006514,416.5928229
E02006515,420.2259429
E02006516,407.4756833
E02006517,419.0810057
E02006518,405.5382073
E02006519,402.66432
E02006520,409.6997486
E02006521,407.9791543
E02006522,403.5318171
E02006523,412.0095086
E02006524,409.4170971
E02006525,409.4170971
E02006526,411.5733943
E02006527,414.7767771
E02006528,409.4170971
E02006529,413.6766171
E02006530,414.0814629
E02006531,411.3452571
E02006532,415.7967086
E02006533,410.2477714
E02006534,439.7957486
E02006535,441.2929371
E02006536,442.7901257
E02006537,436.6359771
E02006538,449.4042514
E02006539,438.7786971
E02006540,447.5882057
E02006541,449.6206629
E02006542,426.8864366
E02006543,434.5426286
E02006544,429.3174857
E02006545,436.1562514
E02006546,440.4336686
E02006547,436.4945829
E02006548,442.4926629
E02006549,442.0931657
E02006550,442.4926629
E02006551,445.8684343
E02006552,438.9078857
E02006553,435.5695543
E02006554,447.3010286
E02006555,439.3349486
E02006556,443.1003429
E02006557,439.3349486
E02006558,439.3349486
E02006559,440.4392229
E02006560,437.7405257
E02006561,418.8718629
E02006562,425.1159771
E02006563,419.812898
E02006564,421.6258286
E02006565,425.0248751
E02006566,430.96608
E02006567,428.2956343
E02006568,438.8626286
E02006569,438.3816686
E02006570,438.8626286
E02006571,438.69888
E02006572,432.0596571
E02006573,441.4439314
E02006574,444.6824229
E02006575,430.5460114
